stop_id,stop_code,stop_name,stop_lat,stop_lon
3626,3626,Hanna Av @ 37th St,28.00332,-82.41839
3627,3627,Hanna Av @ 39th St,28.003319,-82.416344
3628,3628,Hanna Av @ 40th St,28.00331,-82.414449
3629,3629,Hanna Av @ 42nd St,28.003291,-82.412241
3632,3632,Hesperides St @ Henry St,28.000333,-82.51948
3633,3633,Hesperides St @ Comanche Av,27.998609,-82.51957
3634,3634,Kissimmee St @ Commerce St,27.863619,-82.528566
3655,3655,Memorial Hwy @ George Rd,27.981908,-82.550648
3658,3658,Memorial Hwy @ Waltham Av,27.981882,-82.559075
3659,3659,Memorial Hwy @ Kelly Rd,27.981903,-82.564803
3661,3661,Memorial Hwy @ Dana Shores Dr,27.981657,-82.556937
3662,3662,Memorial Hwy @ Independence Pkwy,27.98164,-82.555357
3664,3664,Memorial Hwy @ George Rd,27.98161,-82.549736
3665,3665,Morgan St @ Eunice Av,27.94402,-82.453364
3669,3669,Northbridge Blvd @ Terrace Wood Cr,28.022885,-82.575426
3678,3678,Northbridge Blvd @ Wooddrift Dr,28.015567,-82.57661
3684,3684,Reo St @ Cypress St,27.952102,-82.536407
3700,3700,Tampa Bay Blvd @ Dale Mabry Hwy,27.974123,-82.503852
3703,3703,Tampa Bay Blvd @ Dale Mabry Hwy,27.973973,-82.503736
3712,3712,Webb Rd @ Jackson Springs Rd,28.007464,-82.575108
3720,3720,Webb Rd @ Elm St,28.010135,-82.575274
3721,3721,Webb Rd @ Jackson Springs Rd,28.007962,-82.575301
3728,3728,Armenia Av @ Ohio Av,27.977126,-82.484704
3730,3730,Armenia Av @ Virginia Av,27.979628,-82.484676
3731,3731,Armenia Av @ Wishart Blvd,27.982894,-82.484566
3732,3732,Armenia Av @ Eddy Dr,27.98544,-82.484582
3733,3733,Armenia Av @ Erna Dr,27.986326,-82.484561
3734,3734,Armenia Av @ Osborne Av,27.988491,-82.484527
3735,3735,Armenia Av @ Violet St,27.99047,-82.484487
3736,3736,Armenia Av @ Hillsborough Av,27.995795,-82.484306
3739,3739,Armenia Av @ Comanche Av,27.997506,-82.484346
3740,3740,Armenia Av @ Powhatan Av,27.998883,-82.484343
3741,3741,Armenia Av @ Clifton St,28.000552,-82.484344
3742,3742,Armenia Av @ Burke St,28.00195,-82.48434
3743,3743,Armenia Av @ Hanna Av,28.003245,-82.484344
3744,3744,Armenia Av @ Diana St,28.006537,-82.484333
3745,3745,Armenia Av @ Minnehaha St,28.008906,-82.484337
3748,3748,Armenia Av @ Hamilton Av,28.014224,-82.485218
3749,3749,Armenia Av @ 7519,28.016787,-82.484905
3750,3750,Armenia Av @ Kenmore Av,28.018843,-82.484237
3751,3751,Armenia Av @ Marquette Av,28.019565,-82.484213
3752,3752,Armenia Av @ Sitka St,28.021533,-82.484209
3753,3753,Armenia Av @ Rose Hill Av,28.024421,-82.48417
3754,3754,Armenia Av @ Waters Av,28.026024,-82.48415
3755,3755,Armenia Av @ Okaloosa Av,28.031168,-82.484072
3758,3758,Armenia Av @ Skagway Av,28.032046,-82.484052
3759,3759,Armenia Av @ Rambla St,28.033682,-82.484098
3760,3760,Armenia Av @ Armenia Place,28.035161,-82.483668
3761,3761,Armenia Av @ Marianna St,28.03777,-82.482403
3765,3765,Armenia Av @ Humphrey St,28.029918,-82.484294
3768,3768,Armenia Av @ Waters Av,28.025218,-82.484342
3770,3770,Armenia Av @ Westhigh Av,28.021451,-82.484391
3771,3771,Armenia Av @ Marquette St,28.020129,-82.48441
3772,3772,Armenia Av @ Kenmore Av,28.018798,-82.48442
3773,3773,Armenia Av @ Armenia Ct,28.017013,-82.484986
3774,3774,Armenia Av @ Hamilton Av,28.014143,-82.485309
3775,3775,Armenia Av @ Sligh Av,28.010385,-82.484456
3777,3777,Armenia Av @ Hiawatha St,28.00883,-82.484434
3778,3778,Armenia Av @ Diana St,28.006808,-82.484442
3782,3782,Armenia Av @ Powhatan Av,27.999148,-82.484457
3783,3783,Armenia Av @ Comanche Av,27.997665,-82.484464
3784,3784,Armenia Av @ Hillsborough Av,27.996491,-82.484489
3785,3785,Armenia Av @ Crest Av,27.993966,-82.484508
3786,3786,Armenia Av @ Wilder Av,27.992524,-82.48454
3787,3787,Armenia Av @ Violet St,27.990334,-82.484594
3788,3788,Armenia Av @ Osborne Av,27.988914,-82.484619
3789,3789,Armenia Av @ Erna Dr,27.986539,-82.484664
3791,3791,Armenia Av @ Alva St,27.983237,-82.484712
3792,3792,Armenia Av @  M L King Jr Blvd,27.981553,-82.484755
3793,3793,Armenia Av @ Virginia Av,27.980164,-82.484804
3797,3797,Armenia Av @ Braddock St,27.972658,-82.484863
3799,3799,Armenia Av @ Abdella St,27.970455,-82.484931
3800,3800,Armenia Av @ Cordelia St,27.969012,-82.484895
3801,3801,Armenia Av @ Kathleen St,27.96752,-82.48497
3802,3802,Armenia Av @ St Joseph St,27.966116,-82.484969
3803,3803,Armenia Av @ St John St,27.964604,-82.484998
3804,3804,Armenia Av @ Beach St,27.963146,-82.485018
3806,3806,Armenia Av @ Walnut St,27.960213,-82.485006
3807,3807,Armenia Av @ Chestnut St,27.958795,-82.485023
3808,3808,Armenia Av @ Azeele St,27.941244,-82.48511
3809,3809,Armenia Av @ Horatio St,27.939999,-82.485112
3810,3810,Armenia Av @ Deleon St,27.938802,-82.485106
3811,3811,Armenia Av @ Swann Av,27.937679,-82.485129
3869,3869,Bloomingdale Av @ Kings Av,27.893499,-82.293232
3875,3875,Davis Blvd @ Biscayne Av,27.925982,-82.452943
3876,3876,Davis Blvd @ Barbados Av,27.927878,-82.454032
3877,3877,Davis Blvd @ Bosphorus Av,27.92896,-82.45518
3878,3878,Davis Blvd @ Bering St,27.931626,-82.45661
3882,3882,Davis Blvd @ Adriatic Av,27.932603,-82.457003
3903,3903,Marion St @ Whiting St,27.946308,-82.455488
3907,3907,7th Av @ 15th St,27.960158,-82.443097
3909,3909,7th Av @ 22nd St,27.960139,-82.434581
3915,3915,Ashley Dr @ Washington St,27.94561,-82.458515
3917,3917,Marion St @ Kennedy Blvd,27.947748,-82.456116
3942,3942,Brandon Blvd @ Lakewood Dr,27.93788,-82.311213
3943,3943,Memorial Hwy @ Bray Rd,27.981872,-82.556362
3955,3955,Linebaugh Av @ Tampa St,28.040009,-82.460402
3956,3956,Linebaugh Av @ Ola Av,28.040001,-82.463748
3957,3957,Linebaugh Av @ 816,28.040002,-82.466044
3958,3958,Linebaugh Av @ N Boulevard,28.040025,-82.467695
3959,3959,Linebaugh Av @ Newport Av,28.040056,-82.469604
3960,3960,Linebaugh Av @ Forest Hills Dr,28.04003,-82.47238
3961,3961,Linebaugh Av @ Oregon Av,28.040073,-82.474266
3962,3962,Linebaugh Av @ Valle Dr,28.040081,-82.477681
3964,3964,Linebaugh Av @ Dale Mabry Hwy,28.040046,-82.506671
3966,3966,Linebaugh Av @ Oregon Av,28.03991,-82.474823
3967,3967,Linebaugh Av @ Forest Hills Dr,28.03991,-82.472664
3968,3968,Linebaugh Av @ Newport Av,28.039893,-82.469867
3970,3970,Linebaugh Av @  N Boulevard,28.039885,-82.467952
3971,3971,Linebaugh Av @ 816,28.039867,-82.466066
3972,3972,Linebaugh Av @ Dartmouth Av,28.039868,-82.463259
3973,3973,Linebaugh Av @ Florida Av,28.039868,-82.460077
3980,3980,Anderson Rd @ Crenshaw St,28.015315,-82.533467
3983,3983,Anderson Rd @ Tampa West Blvd,28.019679,-82.5341
3985,3985,Anderson Rd @ Waters Av,28.024549,-82.536821
3994,3994,First Baptist Church Pnr Lutz,28.135334,-82.464311
3995,3995,Florida Av @ Bearss Av,28.08649,-82.459521
3996,3996,Highland Av @ Osborne Av,27.988948,-82.462097
3998,3998,Highland Av @ Emma St,27.985904,-82.46213
4003,4003,Tampa St @ Indiana Av,27.978153,-82.461145
4005,4005,Tampa St @ Emily St,27.975027,-82.460962
4006,4006,Tampa St @ 26th St,27.974336,-82.460907
4007,4007,Tampa St @ Adalee St,27.971969,-82.460919
4010,4010,Tampa St @ Euclid Av,27.967881,-82.460925
4013,4013,Tampa St @ Ross Av,27.963352,-82.460999
4015,4015,Tampa St @ Oak Av,27.961133,-82.460989
4016,4016,Tampa St @ Henderson Av,27.959114,-82.461019
4017,4017,Nebraska Av @ Cayuga St,27.986895,-82.451095
4019,4019,Waters Av @ Beasley Rd,28.025748,-82.567547
4020,4020,Waters Av @ Hanley Rd,28.025699,-82.562551
4021,4021,Henderson Av @ Florida Av,27.959575,-82.459303
4022,4022,17th Av @ 21St St,27.967498,-82.435372
4027,4027,Nebraska Av @ Fletcher Av,28.0689,-82.45098
4043,4043,Broadway Av @ 70th St,27.966697,-82.376608
4044,4044,Broadway Av @ 50th St Ws,27.961674,-82.402859
4047,4047,Busch Blvd @ 30th St,28.03267,-82.427015
4048,4048,Columbus Dr @ Woodrow Av,27.966802,-82.466904
4049,4049,Columbus Dr @ Massachusetts Av,27.966793,-82.465719
4050,4050,Columbus Dr @ Jefferson St,27.966768,-82.457173
4051,4051,Columbus Dr @ Grove St,27.96675,-82.454388
4052,4052,Columbus Dr @ 22nd St,27.966706,-82.434875
4053,4053,Columbus Dr @ 3901,27.96664,-82.416202
4054,4054,Columbus Dr @ Jefferson St,27.966894,-82.456957
4055,4055,Dale Mabry Hwy @ Stall Rd,28.061963,-82.503593
4059,4059,Dale Mabry Hwy @ Northgreen Av,28.10364,-82.502529
4061,4061,Habana Av @ Sligh Av,28.010365,-82.488468
4062,4062,Hanna Av @ 43Rd St,28.003291,-82.410235
4063,4063,Harney Rd @ Hanna Av,28.003306,-82.380623
4064,4064,Himes Av @ Waters Av Ns,28.02622,-82.50062
4065,4065,Himes Av @ Hillsborough Av,27.996765,-82.500829
4069,4069,Linebaugh Av @ Albany Av,28.039899,-82.480134
4071,4071,Lois Av @ Alva St,27.983888,-82.51349
4074,4074,Lois Av @ M L King Jr Blvd,27.981515,-82.513488
4076,4076,Mac Dill Av @ Angeles St,27.927726,-82.493562
4078,4078,Manhattan Av @ Gandy Blvd,27.8933,-82.51845
4081,4081,Morgan St @ Brorein St,27.945112,-82.45402
4083,4083,Northbridge Blvd @ Waters Av,28.025203,-82.575602
4085,4085,Nuccio Pkwy @ Palm Av,27.962657,-82.446854
4090,4090,Oakfield Dr @ Pauls Dr,27.933948,-82.302207
4091,4091,Oakfield Dr @ Morrison Rd,27.934183,-82.309075
4093,4093,Orient Rd @ Broadway Av,27.965617,-82.372913
4095,4095,Rome Av @ Knollwood St,28.007418,-82.476025
4098,4098,Swann Av @ Dakota Av,27.9374,-82.475642
4102,4102,Linebaugh Av @ Armenia Av,28.040056,-82.480554
4103,4103,131St Av @ 20th St,28.065451,-82.436755
4107,4107,22nd St @ Aimee Ct,28.078199,-82.434524
4112,4112,22nd St @ Osborne Av,27.988596,-82.43463
4116,4116,22nd St @ Flager St,27.941431,-82.434626
4117,4117,22nd St @ Chapin St,27.942867,-82.434633
4119,4119,22nd St @ Stuart St,27.947124,-82.434612
4122,4122,22nd St @ 11th Av,27.963001,-82.434652
4123,4123,22nd St @ Hansel Ct,28.079168,-82.434747
4125,4125,22nd St @ 142nd Av,28.075945,-82.434616
4126,4126,22nd St @ Fowler Av,28.053679,-82.43466
4128,4128,22nd St @ Poinsettia Av,28.041826,-82.43465
4129,4129,22nd St @ Linebaugh Av,28.04006,-82.434749
4130,4130,22nd St @ 97th Av,28.037439,-82.434648
4131,4131,22nd St @ Sewaha St,28.035081,-82.43466
4132,4132,22nd St @ Busch Blvd,28.033037,-82.434686
4133,4133,22nd St @ Skagway Av,28.032025,-82.434694
4135,4135,22nd St @ North Bay St,27.983441,-82.434775
4141,4141,Bruce B Downs Blvd @ Mimosa St,28.06723,-82.42593
4142,4142,50th St @ Adamo Dr,27.952785,-82.401587
4144,4144,50th St @ Crosstown Expwy,27.949825,-82.401837
4146,4146,Bearss Av @ Pinecrest Rd,28.087859,-82.457645
4172,4172,Jefferson St @ Crosstown Expwy,27.9459,-82.452177
4173,4173,S Meridian St @ Cumberland Av,27.945502,-82.448249
4178,4178,North St @ Delia St,27.715812,-82.306561
4179,4179,Pierce St @ Whiting St,27.946798,-82.453758
4184,4184,Tyler St @ Ashley Dr,27.951505,-82.462171
4185,4185,Fowler Av @ 17th St,28.054667,-82.440466
4196,4196,Gunn Hwy @ Anderson Rd,28.061443,-82.542855
4210,4210,Whiting St @ Franklin St,27.94532,-82.457036
4213,4213,Holly Dr @ Maple Dr,28.065697,-82.407439
4217,4217,Holly Dr @ Maple Dr,28.065799,-82.407294
4219,4219,Holly Dr @ Palm Dr,28.065809,-82.412019
4223,4223,Westshore Blvd @ Ballast Point Blvd,27.889613,-82.526731
4226,4226,Hillsborough Av @ Highland Av,27.996002,-82.461676
4228,4228,Hillsborough Av @ Ola Av,27.996322,-82.464118
4229,4229,Hillsborough Av @ Lee Place,27.996176,-82.469766
4231,4231,Hillsborough Av @ Rome Av,27.99607,-82.47597
4233,4233,Marion St @ Kennedy Blvd,27.948681,-82.456328
4234,4234,Marion St @ Zack St,27.950863,-82.457311
4235,4235,Marion St @ Cass St,27.952312,-82.457939
4237,4237,Marion Transit Center,27.954927,-82.458753
4241,4241,Marion St @ Cass St,27.951651,-82.457858
4242,4242,Marion St @ Washington St,27.947177,-82.45566
4244,4244,Marion St @ Estelle St,27.958208,-82.45869
4247,4247,Florida Av @ Waters Av,28.024459,-82.459563
4253,4253,South Boulevard @ Deleon St,27.93864,-82.46859
4254,4254,Britton Plaza,27.906778,-82.504183
4255,4255,Macdill Air Force Base,27.863302,-82.499519
4256,4256,South Boulevard @ Deleon St,27.938973,-82.46865
4258,4258,Usf @ Administration Bldg,28.0607499,-82.4134114
4264,4264,21St Av @ 43Rd St,27.970334,-82.410246
4271,4271,N Boulevard @ Sligh Av,28.011124,-82.467729
4272,4272,N Boulevard @ Country Club Dr,28.054482,-82.46744
4273,4273,University Mall,28.057475,-82.436651
4284,4284,Westfield Brandon,27.931992,-82.324716
4285,4285,Palm River Rd @ 50th St,27.942878,-82.401185
4289,4289,Republica De Cuba @ Columbus Dr,27.966534,-82.444312
4292,4292,Frontage Rd @ Laurel St,27.956001,-82.536651
4294,4294,Manhattan Av @ Sligh Av,28.010331,-82.517356
4296,4296,22nd St @ Columbus Dr,27.966642,-82.434652
4298,4298,22nd St @ Sligh Av,28.010204,-82.434755
4301,4301,Yukon Transfer Center,28.029428,-82.456456
4304,4304,M L King Jr Blvd @ N Boulevard,27.981474,-82.46783
4305,4305,Broadway Av @ 50th St,27.962035,-82.400721
4306,4306,Hillsborough Co Jail Orient Rd,27.959412,-82.372276
4308,4308,Yukon Transfer Center,28.029594,-82.456243
4316,4316,Country Club Dr @ N Boulevard,28.05469,-82.467421
4317,4317,N Boulevard@ Sligh Av,28.010961,-82.467901
4319,4319,Florida Av @ Bearss Av,28.086998,-82.459693
4321,4321,St Matthews Church Park-N-Ride,28.000149,-82.562229
4322,4322,Rogers Field Park-N-Ride,27.942198,-82.281831
4323,4323,Brandon K-Mart @ Hwy 60,27.938032,-82.308826
4326,4326,113th Av @ Temple Terrace City Hall,28.050772,-82.394396
4327,4327,Terrace Plaza Pnr,28.031684,-82.39317
4329,4329,Mission Bell,28.065758,-82.501659
4330,4330,Fletcher Av @ Florida Av,28.069382,-82.460195
4331,4331,Fletcher Av @ Florida Av,28.069188,-82.460216
4333,4333,J C Handley Park Pnr,27.899361,-82.295315
4340,4340,Tampa International Main Terminal,27.980492,-82.533571
4341,4341,Westshore Plaza,27.948737,-82.525436
4345,4345,M L King Jr Blvd @ 40th St,27.981518,-82.41376
4346,4346,M L King Jr Blvd @ 40th St,27.981375,-82.413443
4347,4347,M L King Jr Blvd @ 22nd St,27.98159,-82.435426
4348,4348,M L King Jr Blvd @ 22nd St,27.98136,-82.435006
4349,4349,M L King Jr Blvd @ Florida Av,27.981584,-82.460176
4350,4350,M L King Jr Blvd @ Florida Av,27.981367,-82.459637
4352,4352,M L King Jr Blvd @ Armenia Av,27.981376,-82.484433
4356,4356,Tampa Bay Blvd @ Hills Comm College,27.973991,-82.510048
4357,4357,Tampa Bay Blvd @ Hills Comm College,27.97411,-82.510515
4360,4360,Hillsborough Av @ Hanley Rd,27.996452,-82.563084
4361,4361,Hillsborough Av @ Westshore Blvd,27.996077,-82.523015
4363,4363,Brandon Regional Hospital,27.934071,-82.286533
4364,4364,Wal-Mart @ Mlk And Cr 579,27.982675,-82.301729
4365,4365,M L King Jr Blvd @ Orient Rd,27.981627,-82.372715
4366,4366,M L King Jr Blvd @ Orient Rd,27.981303,-82.373275
4368,4368,Sligh Av @ Rowlett Park Dr,28.010557,-82.429736
4370,4370,Citrus Park Park-N-Ride,28.076127,-82.570107
4371,4371,Carrollwood Park-N-Ride,28.081731,-82.54651
4373,4373,Orange Grove Park-N-Ride,28.038117,-82.487848
4374,4374,Orange Grove Dr @ Whittington Place,28.037855,-82.488324
4375,4375,Riverview Oaks Plaza,27.858053,-82.325373
4382,4382,Sun Coast Health Center,27.706197,-82.394486
4384,4384,Kings Point Club House,27.711043,-82.359693
4387,4387,Courtney Cambell @ Rocky Point Dr,27.967335,-82.56696
4389,4389,Courtney Cambell  @ Rocky Point Rd,27.96766,-82.56877
4402,4402,Route 39 @ Yukon Transfer Center,28.029422,-82.456407
4403,4403,Route 39 @ Yukon Transfer Center,28.029574,-82.456404
4404,4404,Busch Blvd @ Armenia Av,28.033531,-82.48388
4406,4406,Gunn Hwy @ Anderson Rd,28.061895,-82.543221
4413,4413,Kennedy Blvd @ Marion St,27.948182,-82.456561
4414,4414,Tampa General Hospital,27.93696,-82.457622
4416,4416,Jackson St @ Marion St,27.947576,-82.455417
4417,4417,7th Av @ 21St St,27.960139,-82.435614
4430,4430,Special Ops Command,27.852477,-82.488568
4436,4436,Harbour Place Dr @ Beneficial Dr,27.939433,-82.451063
4438,4438,Route 1 @ Yukon Transfer Center,28.029263,-82.456419
4441,4441,Highland Av @ M L King Jr Blvd,27.981711,-82.462108
4444,4444,Nebraska Av @ Kay St,27.957132,-82.451116
4445,4445,22nd St @ 28th Av,27.975696,-82.434743
4446,4446,22nd St @ 32nd Av,27.978913,-82.434741
4451,4451,Florida Av @ Fairbanks St,28.026566,-82.459324
4452,4452,Florida Av @ Knollwood St,28.008255,-82.45937
4453,4453,Florida Av @ Hollywood St,28.019485,-82.459393
4454,4454,Yukon St @ Branch Av,28.02912,-82.457976
4455,4455,Florida Av @ Humphrey St,28.031139,-82.459294
4456,4456,Florida Av @ Hamiller Av,28.034155,-82.459295
4457,4457,Florida Av @Moore Clinical Research,28.041417,-82.459276
4458,4458,Florida Av @ Prince St,28.067597,-82.459259
4460,4460,Florida Av @ Wildwood St,28.074471,-82.459342
4461,4461,Florida Av @ Siobahan Av,28.084246,-82.459511
4465,4465,Florida Av @ April Lane,28.0812,-82.45962
4466,4466,Florida Av @ Floral Dr,28.080476,-82.459609
4467,4467,Florida Av @ 145th Av,28.078546,-82.459575
4468,4468,Florida Av @ 143Rd Av,28.075908,-82.459528
4469,4469,Florida Av @ Wildwood St,28.074359,-82.459503
4470,4470,Florida Av @ 127th Av,28.062044,-82.459454
4471,4471,Florida Av @ 124th Av,28.060411,-82.459441
4472,4472,Florida Av @ Ernie Haire Ford,28.038872,-82.459631
4473,4473,Florida Av @ Floriland Av,28.036484,-82.459588
4474,4474,Florida Av @ Hamiller Av,28.034037,-82.45965
4475,4475,Yukon St @ Branch Av,28.028948,-82.457834
4478,4478,Tampa St @ Amelia Av,27.966242,-82.46097
4479,4479,Marion St @ Henderson Av,27.959069,-82.458872
4480,4480,Nebraska Av @ Palm Av,27.963047,-82.451199
4481,4481,Nebraska Av @ Mohawk Av,27.997086,-82.451106
4482,4482,Nebraska Av @ Juneau St,28.0236,-82.451202
4484,4484,Nebraska Av @ 113th Av,28.05109,-82.451092
4485,4485,Nebraska Av @ 126th Av,28.061212,-82.451019
4486,4486,Fletcher Av @ 12th St,28.069175,-82.44749
4487,4487,Fletcher Av @ Cecelia St,28.069165,-82.445602
4488,4488,Fletcher Av @ Winward Dr,28.0690879,-82.4401345
4489,4489,22nd St @ 132nd Av,28.066981,-82.434667
4490,4490,22nd St @ 131St Av,28.066202,-82.434667
4491,4491,131St Av @ 23Rd St,28.065432,-82.432457
4492,4492,131St Av @ Livingston Av,28.065441,-82.430723
4493,4493,22nd St @ 131St Av,28.065918,-82.434539
4495,4495,Nebraska Av @ Linnwood Dr,28.067578,-82.451324
4496,4496,Nebraska Av @ Linebaugh Av,28.040141,-82.451315
4497,4497,Nebraska Av @  Hollwood St,28.01925,-82.451341
4499,4499,Nebraska Av @ Wilder St,27.992715,-82.451187
4501,4501,Nebraska Av @ 12th  Av,27.96373,-82.451263
4504,4504,Nebraska Av @ Whitehead Ct,27.954684,-82.451305
4507,4507,Swann Av @ Rome Av,27.937426,-82.477017
4508,4508,Howard Av @ Marjory Av,27.93096,-82.48319
4509,4509,Howard Av @ Hills Av,27.928142,-82.483313
4510,4510,Palm Dr @ Alabama Av,27.926144,-82.483913
4511,4511,Palm Dr @ Ardson Av,27.925303,-82.48525
4512,4512,Palm Dr @ Carolina Av,27.92411,-82.48688
4513,4513,Palm Dr @ Ysabella Av,27.923245,-82.489233
4514,4514,Ysabella Av @ Rubideaux St,27.921877,-82.490007
4516,4516,Dale Mabry Hwy @ Ballast Point Blvd,27.889639,-82.506489
4517,4517,Dale Mabry Hwy @ Credit Union,27.870204,-82.506467
4520,4520,Dale Mabry Hwy @ Credit Union,27.869807,-82.506168
4521,4521,Dale Mabry Hwy @ Mango Av,27.875288,-82.506243
4523,4523,Palm Dr @ Maryland Av,27.923943,-82.48694
4524,4524,Palm Dr @ Ardson Place,27.925076,-82.485281
4525,4525,Palm Dr @ Howard Av,27.9264,-82.483257
4526,4526,Howard Av @ Jetton Av,27.932913,-82.482947
4527,4527,Swann Av @ Melville Av,27.937243,-82.479619
4530,4530,Henderson Av @  Nebraska Av,27.959623,-82.450488
4531,4531,22nd St @ 13th Av,27.964197,-82.434652
4532,4532,Columbus Dr @ 33Rd St,27.966641,-82.423189
4533,4533,34th St @ Columbus Dr,27.967103,-82.422298
4534,4534,34th St @ Palifox St,27.986808,-82.42241
4535,4535,40th St @ Trailer Park,27.991609,-82.413971
4536,4536,40th St @ Conover St,27.993864,-82.413905
4537,4537,40th St @ Jean St,28.003944,-82.414105
4539,4539,40th St @ Hutton Place,28.013724,-82.414609
4540,4540,40th St @ Humphrey  St,28.030549,-82.416223
4541,4541,Malcom McKinley Dr @ Busch Blvd,28.033303,-82.416214
4543,4543,Malcom McKinley Dr  @ D.O.T. Bldg,28.050524,-82.416144
4544,4544,Leroy Collins Blvd @ Alumni Dr,28.057706,-82.412974
4545,4545,Leroy Collins Blvd @ Elm Dr@Library,28.059734,-82.412953
4546,4546,Leroy Collins Blvd @  Alumni Dr,28.057416,-82.413393
4547,4547,Magnolia @ Medical Dr Traffic Light,28.061258,-82.419551
4548,4548,Magnolia Dr @ Moffit Hospital,28.064245,-82.420143
4549,4549,Magnolia Dr @ Moffit Hospital,28.0638191,-82.4203033
4550,4550,Magnolia @ Medical Dr@Traffic Light,28.059392,-82.419992
4551,4551,Alumni Dr @ Laurel Dr,28.058051,-82.417802
4552,4552,Mckinley Dr @ Fowler Av,28.053455,-82.416369
4553,4553,Mckinley Dr @ D.O.T. Bldg,28.050861,-82.416281
4555,4555,Mckinley Dr @ Linebaugh Av,28.03917,-82.416439
4556,4556,40th St @ Jackson Place,28.019982,-82.414364
4557,4557,40th St @ River Pine Dr,28.017745,-82.414233
4559,4559,40th St @ Flora St,28.013262,-82.414984
4560,4560,40th St @ Jean St,28.003907,-82.414287
4561,4561,40th St @ Paris St,28.002757,-82.414298
4562,4562,40th St@ Clifton St,28.000258,-82.414268
4563,4563,40th St@ Comanche Av,27.997604,-82.414238
4564,4564,40th St @ Nursing Home,27.991703,-82.414201
4565,4565,Osborne Av @ Troy St,27.988813,-82.420046
4566,4566,Osborne Av @ Webster St,27.98882,-82.421424
4567,4567,34th St @ 32nd Av,27.979209,-82.422495
4569,4569,21St Av @ 23Rd St,27.970365,-82.433254
4570,4570,21St Av @ 31St St,27.970346,-82.425943
4571,4571,21St Av @ 35th St,27.970345,-82.420454
4572,4572,21St Av @ 38th St,27.970308,-82.417345
4573,4573,21St Av @ 42nd St,27.970338,-82.412409
4579,4579,50th St @  M L King Jr Blvd,27.981969,-82.401218
4580,4580,56th St @ Commerce Park Blvd,27.986459,-82.394937
4581,4581,56th St @ Cone Rd,27.992942,-82.393282
4582,4582,Hillsborough Av @ 56th St,27.996004,-82.392373
4584,4584,56th St @ Hillsborough Av,27.997072,-82.39331
4585,4585,56th St @ Henry Av,28.00016,-82.393319
4586,4586,56th St @ 5805 Hanna Av,28.00151,-82.393308
4587,4587,56th St @ Diana St,28.007097,-82.393325
4589,4589,Sligh Av @ 51St St,28.010767,-82.39926
4590,4590,Purtian Rd @ Whittier St,28.020222,-82.40036
4591,4591,56th St @ Temple Terrace Plaza,28.032164,-82.393322
4592,4592,56th St @ Temple Terrace Shops,28.033757,-82.393311
4593,4593,56th St @ Temple Hieghts Rd,28.035985,-82.39332
4596,4596,Fowler Av @ 52nd St,28.05457,-82.397453
4597,4597,50th St @ Terrace Palms Apts 11801,28.056281,-82.401743
4598,4598,50th St @ Sun Ridge Condos,28.05849,-82.401762
4599,4599,50th St @ 127th Av,28.0624431,-82.4016819
4600,4600,50th St @ Sycamore Dr,28.063453,-82.401853
4601,4601,50th St @ Excellence Blvd,28.0662122,-82.4017507
4603,4603,Holly Dr @ Delta Apts,28.06577,-82.409958
4604,4604,North Palm Dr @  Usf Credit Union,28.066453,-82.413144
4607,4607,Fletcher Av @ Fmhi @ 31St St,28.068972,-82.423058
4610,4610,Fletcher Av @ John Knox Village,28.068971,-82.416843
4611,4611,Fletcher Av @ 42nd St,28.068952,-82.414116
4612,4612,N Palm @ Usf Credit Union,28.06715,-82.413326
4613,4613,Holly Dr @ Cresent Parking Garage,28.06567,-82.411312
4614,4614,Holly Dr @ Alpha Apts,28.065679,-82.409619
4616,4616,Holly Dr @ 50th St,28.066277,-82.402083
4617,4617,50th St @ 12850,28.0636523,-82.4019893
4618,4618,50th St @ 127th Av,28.0624574,-82.4019984
4619,4619,50th St @ Elm Dr,28.0592668,-82.4019926
4620,4620,50th St @ 122nd Av,28.0582965,-82.4019663
4621,4621,50th St @ Terrace Palms Apts,28.0572161,-82.4019285
4622,4622,Fowler Av @ 51St St,28.054243,-82.400618
4625,4625,56th St @ Temple Terrace City Hall,28.050537,-82.393849
4631,4631,56th St @ 8836,28.030488,-82.393637
4632,4632,56th St @ Beverly St,28.028227,-82.393564
4633,4633,Puritan Rd @ 53Rd St,28.020384,-82.397878
4634,4634,Puritan Rd @ Whittier St,28.020385,-82.40033
4635,4635,Sligh Av @ 5105,28.010605,-82.399787
4636,4636,56th St @ Aaron  Rentals,28.009442,-82.393646
4637,4637,56th St @ 5806,28.0018,-82.393626
4638,4638,56th St @ Shadowlawn Av,27.99412,-82.393676
4640,4640,56th St @ 4316,27.985592,-82.39689
4641,4641,56th St @  M L King Jr Blvd,27.981715,-82.401659
4643,4643,21St Av @ Franklin Jr High School,27.97045,-82.415245
4644,4644,21St Av @ 32nd St,27.970466,-82.42408
4645,4645,21St Av @ 13th St,27.970594,-82.445264
4646,4646,21St Av @ 11th St,27.9706,-82.447859
4647,4647,21St Av @ 9th St,27.970807,-82.450308
4648,4648,Nebraska Av @  Columbus Dr,27.967035,-82.451267
4651,4651,Palm Av @ Taliaferro Av,27.962339,-82.452625
4653,4653,Fletcher Av @ 42nd St,28.069251,-82.413741
4654,4654,Fletcher Av @ John Knott Village,28.069211,-82.417259
