stop_lat,zone_id,stop_lon,stop_url,stop_id,stop_desc,stop_name,location_type
27.359674,merged_90840,-82.527307,,536_merged_87088,,MLK @ LEONARD REID AVE,0
27.096364,merged_90840,-82.44553,,3895_merged_88246,,NOKOMIS AVE @ MILAN AVE (LIBRARY),0
27.354821,merged_90840,-82.538488,,1026_merged_88458,,ORANGE AV @ 20TH ST,0
27.376178,merged_90841,-82.505753,,1225_merged_89400,,LOCKWOOD RIDGE RD @ 49TH ST,
27.0523,merged_90841,-82.414748,,2862_merged_88839,,TARPON RD @ CARDINAL DR,
27.298853,merged_90840,-82.49721,,444_merged_88203,,BEE RIDGE RD @ BENEVA RD ES,0
27.366251,merged_90840,-82.549823,,3551_merged_88146,,COLLETON DR @ CAROLINA AVE,0
27.33753,merged_90841,-82.520019,,336_merged_90318,,FRUITVILLE RD @ JEFFERSON AV,
27.255167,merged_90840,-82.536751,,718_merged_88155,MIDNIGHT PASS RD & N PORTOFINO DR,MIDNIGHT PASS RD @ PORTOFINO DR,0
27.336477,merged_90840,-82.514117,,1_merged_87219,,RINGLING BV @ TUTTLE,0
27.302374,merged_90840,-82.49757,,264_merged_88607,,BENEVA RD @ PINECREST ST,0
27.359729,merged_90841,-82.514096,,992_merged_90546,,MLK @ TUTTLE AVE,
27.097935,merged_90840,-82.445521,,3894_merged_88245,,NOKOMIS AVE @ PENSACOLA RD SUNTRUST,0
27.298711,merged_90840,-82.501329,,299_merged_86678,BEE RIDGE RD & ROCKEFELLER AVE,BEE RIDGE RD @ BELL AV,0
27.422096,merged_90841,-82.66853,,3983_merged_90678,,GULF OF MEXICO DR @ CANNONS MARINA,
27.350006,merged_90840,-82.505705,,1203_merged_87587,,LOCKWOOD RIDGE RD @ 13TH ST,0
26.95185,merged_90840,-82.35235,,2714_merged_87234,HOSMER AVE & SPRUCE ST,HOSMER AV @ SPRUCE ST,0
27.25415,merged_90841,-82.499386,,3488_merged_89595,,CURTIS & GULF GATE,
27.341833,merged_90840,-82.497388,,1757_merged_86765,,BENEVA RD @ TOWN & COUNTRY 500,0
27.009912,merged_90840,-82.38215,,2925_merged_88665,2200 ENGLEWOOD RD & STONER RD,ENGLEWOOD RD @ STONER RD,0
27.302592,merged_90841,-82.540843,,702_merged_90428,,SIESTA DR @ SAN REMO TE,
27.33697,merged_90840,-82.497401,,183_merged_87817,,BENEVA RD @ FRUITVILLE RD,0
27.32369,merged_90840,-82.53371,,1142_merged_86926,S OSPREY AVE & BAHIA VISTA ST,OSPREY AV @ IRVING ST,0
27.070393,merged_90840,-82.422509,,2839_merged_88356,,US 41 S @ SHAMROCK BV,0
27.091635,merged_90840,-82.443671,,3662,,PUBLIX VENICE SHOPPING CENTER,0
27.09968,merged_90840,-82.427614,,2616_merged_87676,882 E VENICE AVE & COUNTRY CLUB WAY,E VENICE AV @ BAY INDIES BV,0
27.331398,merged_90841,-82.4418,,3327_merged_89153,,E SAWGRASS RD @ APEX RD,
27.050004,merged_90840,-82.411871,,2860_merged_86744,TARPON RD & MAGNOLIA RD,TARPON RD @ PLANTATION RD,0
27.300595,merged_90840,-82.451436,,1273_merged_87722,CATTLEMEN RD & KATIE LN,CATTLEMEN RD @ DRS. HOSPITAL,0
27.258315,merged_90841,-82.507336,,319_merged_90016,,GULF GATE DR @ MARKRIDGE RD,
27.101017,merged_90840,-82.45011,,2609_merged_87537,,BARCELONA AVE & HARBOR DR N,0
27.074671,merged_90841,-82.419179,,2836_merged_90451,,SHAMROCK BV @ LARCHWOOD DR,
27.269156,merged_90841,-82.486669,,1448_merged_89694,,CLARK RD @ LAWTON DR,
27.254089,merged_90840,-82.497609,,856_merged_87112,,BENEVA RD @ GULF GATE DR,0
27.269812,merged_90841,-82.514034,,1744_merged_90799,,SWIFT RD @ CLARK RD,
27.077593,merged_90840,-82.235885,,3442_merged_87850,,PRICE BV @ GLENALLEN BV,0
27.335887,merged_90841,-82.519932,,42_merged_90813,,RINGLING BV @ JEFFERSON AV,
27.381866,merged_90840,-82.54873,,3697_merged_86891,,UNIVERSITY & ROYAL PALM 1,0
27.258807,merged_90841,-82.51272,,308_merged_90158,,GULF GATE DR @ COLONIAL DR,
27.331519,merged_90841,-82.534438,,1043_merged_89976,,OSPREY AV @ OAK ST,
27.073997,merged_90840,-82.401171,,2742_merged_88002,646 SHAMROCK BLVD & BAL HARBOUR DR,SHAMROCK BV @ BAL HARBOUR DR,0
27.39972,merged_90840,-82.648012,,1567_merged_88732,,GULF OF MEXICO DR @ HILTON,0
27.389201,merged_90840,-82.539974,,3650_merged_87368,,UNIVERSITY PKWY @ SUNHYDRALICS,0
27.359698,merged_90841,-82.523587,,988_merged_90710,,MLK @ NEWTOWN ESTATES,
27.284516,merged_90841,-82.529967,,1436_merged_90458,,PROCTOR RD @ US 41,
27.094083,merged_90840,-82.445432,,2579,NOKOMIS AV & TURIN AV,NOKOMIS AV @ TURIN ST,0
27.004808,merged_90840,-82.379406,,2882_merged_87316,2000 ENGLEWOOD RD & OVERBROOK RD,ENGLEWOOD RD @ OVERBROOK RD,0
27.26902,merged_90840,-82.459595,,3724_merged_87969,,CLARK RD @ RAND BLVD,0
27.308259,merged_90841,-82.51423,,4153_merged_89578,,WEBBER ST @ TUTTLE AVE EASTBOUND,
27.487242,merged_90841,-82.575232,,4043_merged_89874,,14TH ST W @ 14TH W AVE,
27.359914,merged_90841,-82.524238,,987_merged_90717,,NEWTOWN BV @ MLK WS,
27.099941,merged_90840,-82.445067,,2570,225 W VENICE AVE & E VENICE AVE,VENICE AV @ NOKOMIS AV,0
27.276984,merged_90841,-82.497573,,160_merged_89094,,BENEVA RD @ EGERTON CR,
27.322839,merged_90840,-82.507712,,409_merged_86821,,BAHIA VISTA ST @ CONRAD N AV,0
27.044841,merged_90840,-82.241282,,2761_merged_87663,,TAMIAMI TRL @ BOLANDER TE,0
27.298815,merged_90841,-82.482691,,3407_merged_90554,,BEE RIDGE RD @ 4200 BLOCK,
27.098875,merged_90841,-82.449937,,3258_merged_89230,,HARBOR DR S @ MIAMI AVE W,
27.030377,merged_90841,-82.397679,,2677_merged_90750,,ENGLEWOOD RD @ STANFORD RD,
27.281083,merged_90841,-82.456208,,1264_merged_89996,,GANTT AV @ CEDAR POINTE BV,
27.075401,merged_90841,-82.246037,,3446_merged_89939,,BISCAYNE DR @ LEOPOLD AV,
27.472389,merged_90840,-82.569307,,3932_merged_87759,,CENTRAL STATION MANATEE,0
27.078932,merged_90840,-82.413429,,2665_merged_88495,380 CENTER RD & W SHADE DR,CENTER RD @ WEST SHADE DR,0
27.298932,merged_90840,-82.455081,,3403_merged_88457,5800 BEE RIDGE RD & CATTLEMEN RD,BEE RIDGE RD @ CENTER POINTE,0
27.350814,merged_90840,-82.546831,,1329_merged_88059,N TAMIAMI TRL & 15TH ST,US 41 N @ 15 TH ST,0
26.977027,merged_90840,-82.356236,,3754_merged_86985,,INDIANA AV @ TANGERINE WOODS BLVD,0
27.233996,merged_90840,-82.497655,,2050_merged_86881,BENEVA RD & ACCESS,BENEVA RD @ SARASOTA SQ MALL,0
27.28457,merged_90840,-82.452053,,1266_merged_87901,,CATTLEMEN RD @ PROCTOR RD,0
27.153374,merged_90840,-82.468194,,820_merged_87267,N TAMIAMI TRL & SORRENTO INLT,US S41 @ SORRENTO INLET DR,0
27.063622,merged_90841,-82.417345,,2792_merged_90565,,US 41 S @ SEMINOLE DR,
27.072015,merged_90841,-82.225279,,2898_merged_89543,,PRICE W BV @ SPRING HAVEN DR,
27.281736,merged_90841,-82.514084,,3714_merged_90533,,SWIFT RD @ ALLIANCE AVE,
26.962167,merged_90841,-82.350904,,3886_merged_90493,,DEARBORN ST @ BROADWAY RD,
27.352377,merged_90841,-82.503366,,184_merged_89915,,17TH ST @ LOCKWOOD RIDGE RD S,
27.337389,merged_90840,-82.502987,,205_merged_87344,FRUITVILLE RD & OAKWOOD BLVD,FRUITVILLE RD @ OAKWOOD MANOR BV,0
27.283069,merged_90841,-82.514053,,3366_merged_90626,,SWIFT RD @ HOPE ST,
27.317319,merged_90841,-82.529782,,3949_merged_90015,,US 41 & ARLINGTON,
27.099564,merged_90841,-82.40102,,2624_merged_89922,,E VENICE AV @ AUBURN RD,
27.381667,merged_90841,-82.482359,,1293_merged_90820,,LONGWOOD RUN BV @ MAGNOLIA PL,
27.166066,merged_90841,-82.475843,,1103_merged_89552,,US S41 @ RUBENS DR,
27.348061,merged_90841,-82.605198,,3956_merged_90167,,GULF OF MEXICO DR @ COUNTY CLUB NOR,
27.352226,merged_90840,-82.520819,,3666_merged_87788,,17TH ST @ HAPS CYCLE,0
27.051047,merged_90841,-82.216527,,3432_merged_90086,,SUMTER BV @ APPOMATOX,
27.30732,merged_90840,-82.571504,,86_merged_88342,,BEN FRANKLIN DR @ TAFT DR,0
27.017094,merged_90841,-82.386408,,2927_merged_90760,,ENGLEWOOD RD @ SHANE RD,
27.298823,merged_90840,-82.483987,,439_merged_87199,BEE RIDGE RD & STRATHMORE BLVD,BEE RIDGE RD @ STRATHMORE S BV,0
27.175683,merged_90840,-82.480465,,897_merged_88010,,US S41 @ SOUTHBAY DR,0
27.370332,merged_90840,-82.62877,,1555_merged_87079,,GULF OF MEXICO DR @ 3000 BLK GFM DR,0
27.074287,merged_90840,-82.403686,,2830_merged_88364,609 SHAMROCK BLVD & ALTON RD,SHAMROCK BV @ ALTON RD,0
27.322977,merged_90841,-82.491146,,613_merged_89378,,BAHIA VISTA ST @ PALM DR,
27.388228,merged_90841,-82.462798,,1370_merged_88904,,UNIVERSITY PW @ HONORE AV,
27.395948,merged_90840,-82.546707,,3652_merged_87370,,15TH ST E @ GYROCAM,0
27.069252,merged_90841,-82.389335,,2632_merged_90080,,JACARANDA BV @ KINGS CT,
27.298899,merged_90841,-82.510402,,450_merged_90472,,BEE RIDGE RD @ UMATILLO AV,
27.298912,merged_90840,-82.520902,,766_merged_86950,BEE RIDGE RD & WHIPPOORWILL CIR,BEE RIDGE RD @ WHIPPOORWILL CR,0
27.09986,merged_90841,-82.429389,,2820_merged_90270,,E VENICE AV @ COUNTRY CLUB WY,
27.269339,merged_90840,-82.508429,,905_merged_87669,,CLARK RD @ NUTMEG AV,0
27.32285,merged_90841,-82.49947,,403_merged_90054,,BAHIA VISTA ST @ HINES AV,
27.366852,merged_90840,-82.505578,,1210_merged_87441,N LOCKWOOD RIDGE RD & MYRTLE ST,LOCKWOOD RIDGE RD @ MYRTLE ST,0
27.447103,merged_90840,-82.587495,,4016_merged_88572,,26 ST W @ SADDLE CREEK PLAZA,0
27.335114,merged_90840,-82.533695,,3530_merged_87024,,RINGLING BV @ LINKS AV,0
27.054325,merged_90841,-82.414038,,2863_merged_88840,,ALLIGATOR DR @ HIALEAH RD,
27.048663,merged_90840,-82.28491,,2738_merged_87021,11045 S TAMIAMI TRL & EL PRADO,TAMIAMI TRL @ LAZY RIVER RD,0
27.33778,merged_90840,-82.469253,,69_merged_87421,FRUITVILLE RD & HOULE AVE,FRUITVILLE RD @ AVANT AV,0
27.059089,merged_90840,-82.241912,,3840_merged_87770,,ELYTON DR @ AVANTI CIR,0
27.082798,merged_90841,-82.388707,,2628_merged_89924,,JACARANDA BV @ SUNSET LAKE BV,
27.380869,merged_90840,-82.463602,,1476_merged_87732,N HONORE AVE & DESOTO RD,HONORE AV @ DESOTO RD,0
27.35237,merged_90840,-82.501777,,134_merged_88305,,17TH ST @ ANDREA PL,0
27.303396,merged_90841,-82.52016,,656_merged_90478,,SIESTA DR @ MINEOLA WY,
27.37619,merged_90841,-82.546928,,3555_merged_90235,,OLD BRADENTON RD @ 47TH ST,
27.071312,merged_90840,-82.243568,,3447_merged_87920,,BISCAYNE DR @ GLENNALLEN BV,0
27.348984,merged_90840,-82.534553,,1031_merged_87569,N OSPREY AVE & N OSPREY AVE,OSPREY AV @ 12TH ST,0
27.267407,merged_90840,-82.553819,,3393_merged_86733,BEACH RD & BEACH WAY DR,BEACH RD @ CRESENT ROYAL,0
27.309951,merged_90840,-82.451569,,3703_merged_88384,,CATTLEMEN RD @ LIVE OAK,0
27.211088,merged_90840,-82.490484,,2012_merged_88312,S TAMIAMI TRL & N TAMIAMI TRL,US S41 @ PREYMORE ST,0
27.284361,merged_90841,-82.53061,,1119_merged_89690,,US 41 @ PROCTOR RD,
27.051916,merged_90841,-82.397045,,2638_merged_90072,,JACARANDA BV @ PARKMERE BV,
27.352277,merged_90841,-82.535347,,3377_merged_90786,,17TH ST @ OSPREY AVE,
27.081889,merged_90841,-82.436818,,3904_merged_89426,,AVENIDA DEL CIRCO @ FIELD AVE,
27.049928,merged_90841,-82.396824,,2797_merged_89386,,US 41 S @ JACARANDA BV,
27.258698,merged_90841,-82.5129,,316_merged_90022,,GULF GATE DR @ COLONIAL DR,
27.343773,merged_90841,-82.463701,,1465_merged_90000,,HONORE AV @ RICHARDSON RD,
27.300595,merged_90841,-82.451436,,1273_merged_89815,,CATTLEMEN RD @ DRS. HOSPITAL,
27.082798,merged_90840,-82.388707,,2628_merged_87831,1121 JACARANDA BLVD & ACCESS,JACARANDA BV @ SUNSET LAKE BV,0
27.30435,merged_90841,-82.464863,,761_merged_90124,,BROOKMEADE DR @ STOKES DR,
27.298736,merged_90840,-82.51009,,295_merged_86682,,BEE RIDGE RD @ WORCESTER RD,0
27.074142,merged_90841,-82.403847,,2741_merged_88900,,SHAMROCK BV @ ALTON RD,
27.328322,merged_90841,-82.530392,,747_merged_89797,,US 41 @ WOOD ST,
27.079057,merged_90841,-82.417538,,2756_merged_89944,,CENTER RD @ MISSION E TL,
27.079245,merged_90840,-82.400842,,2748_merged_88005,730 CENTER RD & E KATHY CT,CENTER RD @ YMCA,0
27.06885,merged_90840,-82.192106,,3827_merged_86961,,PRICE BLVD @ SALFORD BLVD,0
27.046611,merged_90840,-82.2559,,2674_merged_88656,12781 S TAMIAMI TRL & GROBE ST,TAMIAMI TRL @ GRANADA BV,0
27.386412,merged_90840,-82.558465,,4116_merged_88076,,US 41 N @ COLLEGE DR,0
27.302571,merged_90841,-82.547967,,703_merged_90429,,SIESTA DR @ NORSOTA WY,
27.099892,merged_90840,-82.436686,,838_merged_87404,E VENICE AVE & WARFIELD AVE N,E VENICE AV @ WARFIELD AV,0
27.322767,merged_90840,-82.52604,,675_merged_88046,BAHIA VISTA ST & S SCHOOL AVE,BAHIA VISTA ST @ SCHOOL AV,0
27.298854,merged_90840,-82.471328,,434_merged_87202,,BEE RIDGE RD @ CRESTRIDGE DR,0
26.951115,merged_90841,-82.325369,,3525_merged_88985,,ENGLEWOOD HOSPITAL,
27.100136,merged_90841,-82.451628,,3247_merged_89350,,VENICE AV @ AV DES PARQUES S,
27.242324,merged_90841,-82.507983,,974_merged_89904,,US 41 @ DOUD ST,
27.337505,merged_90840,-82.518199,,3372_merged_88696,,FRUITVILLE RD @ EUCLID AVE,0
27.041995,merged_90840,-82.230828,,2771_merged_87517,,TAMIAMI TRL @ ESPANOLA AV,0
27.447711,merged_90840,-82.587185,,4017_merged_88571,,53RD AVE @ 26TH ST W,0
27.03714,merged_90841,-82.219407,,3599_merged_89900,,SUMTER @ US 41 WALGREENS,
27.336546,merged_90841,-82.515963,,40_merged_90815,,RINGLING BV @ BRIGGS AV,
27.090754,merged_90840,-82.443781,,2585_merged_87964,,BUS 41 @ GOLF DR,0
26.949275,merged_90841,-82.335436,,3877_merged_89418,,MEDICAL BLVD @ ABERCROMBIE AVE,
27.33753,merged_90840,-82.520019,,336_merged_88225,,FRUITVILLE RD @ JEFFERSON AV,0
27.050054,merged_90840,-82.399434,,3761_merged_88596,,US 41 S @ POINTE PLAZA BLVD,0
27.284688,merged_90840,-82.524342,,1313_merged_87916,PROCTOR RD & RIVERWOOD AVE,PROCTOR RD @ RIVERWOOD AV,0
27.298709,merged_90841,-82.502806,,298_merged_88770,,BEE RIDGE RD @ IOLA DR,
27.447826,merged_90841,-82.584186,,4088_merged_89789,,53RD ST W @ 23RD ST W MANATEE,
27.352401,merged_90841,-82.512977,,3670_merged_89742,,17 TH ST @ N ALLENDALE AVE,
27.298829,merged_90840,-82.528039,,3585_merged_87658,,BEE RIDGE RD @ S EAST AVE,0
27.341312,merged_90841,-82.514115,,332_merged_90322,,TUTTLE AV @ 6TH ST,
27.247979,merged_90840,-82.512637,,939_merged_88536,S TAMIAMI TRL & CARIBBEAN DR,US 41 @ CARIBBEAN DR,0
27.267813,merged_90840,-82.555608,,621_merged_86803,,BEACH RD @ AVENIDA DEL MARE,0
27.362893,merged_90840,-82.550054,,1334_merged_87941,N TAMIAMI TRL & E TAMIAMI CIR,US 41 N @ PATTERSON DR,0
27.091816,merged_90841,-82.444524,,3947_merged_90490,,US 41 S @ PALERMO PL,
27.367199,merged_90840,-82.551742,,1522_merged_88063,N TAMIAMI TRL & 40TH ST,US 41 N @ MYRTLE ST,0
27.363011,merged_90841,-82.550286,,2184_merged_89212,,US 41 N @ PATTERSON DR,
27.269339,merged_90841,-82.508429,,905_merged_89762,,CLARK RD @ NUTMEG AV,
27.269929,merged_90840,-82.514191,,810_merged_87144,SWIFT RD & CONSTITUTION BLVD,SWIFT RD @ CLARK RD,0
27.05306,merged_90840,-82.242192,,3845_merged_87771,,PAN AMERICAN @ AVANTI CIR,0
27.267886,merged_90841,-82.555387,,641_merged_90303,,BEACH RD @ AVENIDA DEL MARE,
27.267083,merged_90840,-82.548188,,3688_merged_87006,,BEACH RD @ LAKE HOUSE CIR,0
27.331533,merged_90840,-82.531051,,672_merged_88049,S WASHINGTON BLVD & OAK ST,US 301 @ OAK ST,0
27.325901,merged_90841,-82.518059,,563_merged_90778,,HATTON ST @ EUCLID AV,
27.30256,merged_90840,-82.569704,,3233_merged_86901,,BEN FRANKLIN @ L'ELEGANCE,0
27.037059,merged_90840,-82.220158,,3832_merged_86829,,SUMTER BLVD @ AMSOUTH BANK,0
27.308216,merged_90840,-82.482386,,4155_merged_87491,,WEBBER ST @ MCINTOSH RD EASTBOUND,0
27.075655,merged_90841,-82.231376,,3440_merged_89941,,PRICE BV @ NP UTILITIES,
27.041995,merged_90841,-82.230828,,2771_merged_89610,,TAMIAMI TRL @ ESPANOLA AV,
27.269831,merged_90841,-82.456271,,3725_merged_90063,,GANTT RD @ SUNTRUST BANK,
27.390264,merged_90840,-82.508042,,1219_merged_87448,,LOCKWOOD RIDGE RD @ WALMART,0
27.335618,merged_90841,-82.530369,,3531_merged_89116,,RINGLING BV @ COURTHOUSE,
27.381809,merged_90840,-82.538579,,1302_merged_87742,DESOTO RD & SARASOTA LAKES BLVD,DESOTO RD @ TRI-PAR DR,0
27.360458,merged_90841,-82.46368,,1470_merged_89823,,HONORE AV @ TAYWOOD MEADOW,
27.359629,merged_90841,-82.533169,,533_merged_89183,,MLK @ GILLESPIE AVE,
27.048511,merged_90840,-82.316694,,3659_merged_87363,,US 41 S @ MCC,0
26.994964,merged_90840,-82.372086,,2976,,ENGLEWOOD RD @ ALAMEDA GRANDE AV,0
27.164922,merged_90841,-82.475631,,816_merged_89241,,US S41 @ JESSIE HARBOR DR,
27.318287,merged_90840,-82.577871,,78,,JOHN RINGLING BV @ ST ARMANDS CR,0
27.259583,merged_90841,-82.538939,,3391_merged_88823,,MIDNIGHT PASS RD @ SOLITUDE LN,
27.381746,merged_90841,-82.527348,,3733_merged_90203,,DESOTO RD @ 2245 DESOTO RD,
27.35224,merged_90840,-82.510299,,238_merged_87217,17TH ST & RHOADES TER,17TH ST @ CHRYSLER N AV,0
27.312092,merged_90841,-82.451477,,1401_merged_90280,,CATTLEMEN RD @ COLONIAL OAKS BV,
27.298932,merged_90841,-82.455081,,3403_merged_90550,,BEE RIDGE RD @ CENTER POINTE,
27.337853,merged_90841,-82.478049,,215_merged_89587,,FRUITVILLE RD @ TREE RD,
27.329113,merged_90840,-82.480802,,24_merged_87744,,MCINTOSH RD @ KING RICHARD DR,0
27.312826,merged_90841,-82.577004,,3237_merged_90108,,BEN FRANKLIN DR @ TYLER,
27.269105,merged_90840,-82.476097,,3720_merged_87973,,CLARK RD @ CLARK CENTER AVE,0
27.331155,merged_90840,-82.581119,,3798_merged_87241,,JOHN RINGLING PKWY @ WESTWAY PL,0
27.23192,merged_90841,-82.496411,,3776_merged_88784,,US 41 @ DENNY'S,
27.399002,merged_90840,-82.564116,,4113_merged_88081,,US 41 N @ SUWANEE AVE MANATEE,0
27.253049,merged_90841,-82.516054,,3774_merged_88786,,US 41 @ BISPHAM RD,
27.32305,merged_90840,-82.568486,,2163_merged_87673,,JOHN RINGLING BV @ YACHT CLUB,0
27.311438,merged_90841,-82.482189,,606_merged_89670,,MCINTOSH RD @ ARDALE ST,
27.055039,merged_90840,-82.214677,,3433_merged_87994,,SUMTER BV @ CAZES AVE,0
27.314617,merged_90840,-82.579721,,80_merged_88340,,BEN FRANKLIN DR @ THOREAU DR,0
27.300591,merged_90840,-82.533307,,865_merged_87847,,VERSAILLES ST @ OSPREY AV,0
27.056469,merged_90840,-82.412492,,2864_merged_86748,,ALLIGATOR DR @ US 41 S,0
27.339618,merged_90840,-82.463797,,3337_merged_87163,N HONORE AVE & OLD BRADENTON RD,HONORE AV @ SOUTHERLY WAY,0
27.099654,merged_90840,-82.424717,,2617_merged_87675,1191 E VENICE AVE & HOME PARK RD,E VENICE AV @ EAST GATE DR,0
27.354319,merged_90840,-82.502685,,3504_merged_88648,,NORTHEAST PLAZA & MONICA,0
27.310481,merged_90841,-82.513948,,662_merged_90253,,TUTTLE AV @ SUNNYSIDE ST,
27.337505,merged_90840,-82.524371,,113_merged_88629,,FRUITVILLE RD @ LIME N AV,0
27.29885,merged_90841,-82.53259,,1886_merged_90372,,BAY RD @ BROWN ST,
27.269422,merged_90840,-82.456562,,3705_merged_88285,,GANTT AV @ CLARK RD,0
27.381667,merged_90840,-82.482359,,1293_merged_88727,LONGWOOD RUN BLVD & MONTE ROSSO RD,LONGWOOD RUN BV @ MAGNOLIA PL,0
27.258315,merged_90840,-82.507336,,319_merged_87923,,GULF GATE DR @ MARKRIDGE RD,0
27.308434,merged_90841,-82.530113,,1057_merged_89806,,US 41 @ WEBBER ST,
27.201839,merged_90841,-82.49039,,886_merged_89957,,US S41 @ SPANISH POINT DR,
27.345553,merged_90840,-82.602577,,1582_merged_87424,,GULF OF MEXICO DR @ LONGBOAT CLUB R,0
27.077941,merged_90841,-82.243679,,2951_merged_89656,,PRICE W BV @ TOTEM AV,
27.243526,merged_90840,-82.497633,,330_merged_88227,,BENEVA RD @ PINEHURST ST,0
27.269171,merged_90840,-82.481892,,3718_merged_88448,,CLARK RD @ MCINTOSH RD,0
27.047609,merged_90841,-82.425615,,2850_merged_89246,,SHAMROCK DR @ FUNDY RD,
27.289253,merged_90841,-82.530573,,3793_merged_89341,,US 41 @ PINE TER,
27.058929,merged_90840,-82.414256,,2948_merged_87705,1990 US 41 & BAFFIN DR,US 41 S @ BAFFIN DR,0
27.340341,merged_90840,-82.596572,,2450_merged_86869,,GULF OF MEXICO DR @ CUTTER LN,0
27.269159,merged_90840,-82.484058,,1449_merged_87600,CLARK RD & LAWTON DR,CLARK RD @ DEREK AV,0
27.063258,merged_90840,-82.243149,,3451_merged_87689,,BISCAYNE DR @ 2683/2693,0
27.295264,merged_90840,-82.514244,,796_merged_88733,,SWIFT RD @ MAIDEN LN,0
27.263388,merged_90840,-82.520049,,3791_merged_87246,,STICKNEY POINT @ FIRST STATE BANK,0
27.05418,merged_90840,-82.413907,,3222_merged_87040,,ALLIGATOR DR @ HIALEAH RD,0
27.351636,merged_90841,-82.544786,,3547_merged_90112,,COCOANUT AV @ 16TH ST,
27.356598,merged_90840,-82.544886,,3562_merged_88313,,COCOANUT AV @ PANAMA DR,0
27.303003,merged_90841,-82.522309,,514_merged_88879,,SIESTA DR @ SHADE N AV,
27.281168,merged_90840,-82.497589,,2182_merged_87115,,BENEVA RD @ AUSTIN ST,0
27.38234,merged_90840,-82.481143,,1292_merged_88407,LONGWOOD RUN BLVD & MONTE ROSSO RD,LONGWOOD RUN BV @ MONTE ROSSO RD,0
27.093914,merged_90841,-82.444245,,4131_merged_89856,,US 41 S @ INDIAN AVE NORTHBOUND,
27.298461,merged_90840,-82.428204,,396_merged_86853,BERKSHIRE DR & BRENTFORD RD,BERKSHIRE DR @ BEE RIDGE RD,0
27.431408,merged_90841,-82.575551,,4100_merged_90324,,US 41 N @ BAYSHORE GARDEN PKWY MANA,
27.27787,merged_90840,-82.456215,,1263_merged_87896,GANTT RD & ASHTON RD,GANTT AV @ COUNTRY WALK LN,0
27.099652,merged_90841,-82.411331,,3656_merged_89459,,E VENICE AV @ RAMSEY RD,
27.335723,merged_90840,-82.549698,,229_merged_87118,,GULF STREAM AV @ GOLDEN GATE PT,0
27.335503,merged_90840,-82.52152,,197_merged_87641,RINGLING BLVD & DAVIS BLVD,RINGLING BV @ DAVIS BV,0
27.418483,merged_90840,-82.57557,,4105_merged_88234,,US 41 N @ 69TH AVE MANATEE,0
27.470047,merged_90840,-82.575171,,4028_merged_86662,,14TH ST W @ 35TH AVE W,0
27.269462,merged_90841,-82.497622,,1765_merged_89018,,BENEVA RD @ CLARK RD,
27.051631,merged_90840,-82.426609,,2847_merged_87051,1198 JAMAICA RD & STERLING RD,JAMAICA RD @ SECOR RD,0
27.261305,merged_90841,-82.516617,,313_merged_90018,,MALL DR @ GATEWAY AV,
27.265487,merged_90840,-82.517678,,3363_merged_88538,GATEWAY AVE & ACCESS,GATEWAY AV @ STICKNEY POINT RD,0
27.269331,merged_90841,-82.500209,,1743_merged_90804,,CLARK RD @ BRONX AV,
27.270782,merged_90840,-82.559843,,643_merged_88212,BEACH RD & PLAZA DES LAS PALMAS,BEACH RD @ PLAZA DE LAS PALMAS ST,0
27.332323,merged_90840,-82.46394,,3338_merged_87167,HONORE AVE & SAWGRASS RD,HONORE AV @ SAWGRASS RD,0
27.161258,merged_90840,-82.472878,,1532_merged_88215,N TAMIAMI TRL & 1ST ST,US S41 @ 1ST ST,0
27.330338,merged_90841,-82.497582,,181_merged_89912,,BENEVA RD @ PARKLAND AV,
27.049529,merged_90840,-82.391043,,2640_merged_88123,S TAMIAMI TRL & ACCESS,US 41 S @ JACARANDA CROSSING,0
27.032456,merged_90840,-82.397669,,2678_merged_88660,5300 ENGLEWOOD RD & ADAMS RD,ENGLEWOOD RD @ OBERLIN RD,0
27.046267,merged_90841,-82.422879,,2851_merged_89245,,SHAMROCK DR @ BAFFIN DR,
27.299906,merged_90841,-82.497557,,169_merged_89089,,BENEVA RD @ MIGUEL LN,
27.351866,merged_90840,-82.547015,,1480_merged_87272,N TAMIAMI TRL & 16TH ST,US 41 N @ 16TH ST,0
27.304559,merged_90841,-82.519338,,658_merged_90487,,SIESTA DR @ VALENCIA DR,
27.269325,merged_90841,-82.489863,,1431_merged_89319,,CLARK RD @ SAWYER RD,
27.359674,merged_90841,-82.527307,,536_merged_89181,,MLK @ LEONARD REID AVE,
27.381643,merged_90840,-82.522487,,1354_merged_88554,DESOTO RD & N SHADE AVE,DESOTO RD @ SHADE N AV,0
27.268845,merged_90841,-82.497601,,158_merged_89216,,BENEVA RD @ CLARK RD,
27.343181,merged_90841,-82.538626,,1037_merged_89529,,ORANGE AV @ 8TH ST,
27.311983,merged_90841,-82.497474,,259_merged_89081,,BENEVA RD @ PINE VALLEY DR,
27.356012,merged_90840,-82.505654,,1205_merged_87581,,LOCKWOOD RIDGE RD @ PATTON ST,0
27.381268,merged_90841,-82.530743,,1156_merged_89165,,US 301 @ DESOTO RD,
27.338857,merged_90840,-82.530184,,110_merged_88628,,FRUITVILLE RD @ FLETCHER AV,0
27.120762,merged_90840,-82.452901,,827_merged_87264,,US S41 @ BAYVIEW PW,0
