Count,GTFS_Stop_ID,Route,Gtfs_Lat,Gtfs_Lon,Osm_Lat,Osm_Lon,Location_Displacement,Tags_not_in_GTFS,Version_History
150,7724,10,27.951981,-82.497101,N/A,N/A,N/A,N/A,N/A
151,7723,9,28.03997,-82.443141,N/A,N/A,N/A,N/A,N/A
152,2281,19,27.936,-82.503477,27.935719,-82.503801,44.57071530320901,operator=Hillsborough Area Regional Transit|name=Henderson Blvd @ Sterling Av|gtfs_stop_code=2281|highway=bus_stop|ntd_id=4041|route_ref=19|source=GO_Sync|gtfs_id=2281|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
153,7722,10,27.952153,-82.497516,N/A,N/A,N/A,N/A,N/A
154,7721,10,27.952158,-82.48732,N/A,N/A,N/A,N/A,N/A
155,7720,10,27.952151,-82.48326,N/A,N/A,N/A,N/A,N/A
156,2279,19,27.935511,-82.50377,N/A,N/A,N/A,N/A,N/A
157,7719,4;19;97,27.945465,-82.457158,N/A,N/A,N/A,N/A,N/A
158,7718,41,28.010793,-82.377457,N/A,N/A,N/A,N/A,N/A
159,7717,32,27.975218,-82.31358,N/A,N/A,N/A,N/A,N/A
160,7716,45,28.054322,-82.449569,28.0543258,-82.4494434,12.355228044028678,source=GO_Sync|bench=yes|name=Fowler Av @ 9th St|gtfs_stop_code=7716|operator=Hillsborough Area Regional Transit|FIXME=stop discovered in field; appears in Google Maps but not in upload of HART data|route_ref=45|ntd_id=4041|shelter=yes|highway=bus_stop|gtfs_id=7716|shade=roof|,version 1 = EdHillsman(changeset = 6792930)
161,7715,5,27.999524,-82.414076,N/A,N/A,N/A,N/A,N/A
162,7714,5,27.996735,-82.413915,N/A,N/A,N/A,N/A,N/A
163,7712,24;25,27.861017,-82.494176,N/A,N/A,N/A,N/A,N/A
164,7711,24;25,27.86128,-82.493802,N/A,N/A,N/A,N/A,N/A
165,3357,5,28.058278,-82.420029,28.0589396,-82.4200716,73.43828398303707,bench=yes|name=Magnolia Dr @ Alumni Dr;Bull Runner Bus Stop|gtfs_stop_code=3357|operator=Hillsborough Area Regional Transit|route_ref=5|ntd_id=4041|shelter=yes|highway=bus_stop|gtfs_id=3357|note=Originally a Bull Runner shelter; bears Bull Runner name but has notice inside saying the shuttle stop is permanently closed; formerly ID 210S|shade=roof|,version 1 = ShannonLadd(changeset = 2009469)|version 2 = EdHillsman(changeset = 2937532)|version 3 = EdHillsman(changeset = 5122221)|version 4 = EdHillsman(changeset = 5234299)|version 5 = EdHillsman(changeset = 5238737)|version 6 = EdHillsman(changeset = 5263054)|version 7 = EdHillsman(changeset = 5292138)|version 8 = ktran9(changeset = 5547741)|version 9 = ktran9(changeset = 5558153)|version 10 = EdHillsman(changeset = 6679507)
166,7706,5,28.022635,-82.41567,28.022572,-82.415366,30.700166238651388,operator=Hillsborough Area Regional Transit|name=40th St @ Miller Av|gtfs_stop_code=7706|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=7706|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 8211960)
167,0086,8,27.943096,-82.401742,N/A,N/A,N/A,N/A,N/A
168,4406,39,28.061895,-82.543221,28.061863,-82.5432488,4.477124303269977,operator=Hillsborough Area Regional Transit|name=Gunn Hwy @ Anderson Rd|gtfs_stop_code=4406|highway=bus_stop|ntd_id=4041|route_ref=39|source=GO_Sync|gtfs_id=4406|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = Firefishy(changeset = 7242462)
169,3305,19,27.941671,-82.482891,27.94168,-82.482891,0.9973665975459843,operator=Hillsborough Area Regional Transit|name=Howard Av @ Platt St|gtfs_stop_code=3305|highway=bus_stop|ntd_id=4041|route_ref=19|source=GO_Sync|gtfs_id=3305|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
170,0695,12,28.053675,-82.434559,28.0536681,-82.4344859,7.227251954010107,source=GO_Sync|bench=yes|name=22nd St @ Fowler Av|gtfs_stop_code=695|operator=Hillsborough Area Regional Transit|route_ref=12|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=0695|shade=no|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 5753338)|version 4 = EdHillsman(changeset = 5753338)
171,1779,36;572;36,28.083176,-82.505972,28.08287,-82.50603,34.38697221851203,operator=Hillsborough Area Regional Transit|gtfs_stop_code=1779|name=Dale Mabry @ Ehrlich @ South Trust|highway=bus_stop|ntd_id=4041|source=GO_Sync|route_ref=36|gtfs_id=1779|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
172,2863,31;53;31,27.866154,-82.326474,27.865568,-82.326496,64.97506653259356,operator=Hillsborough Area Regional Transit|name=Us Hwy 301 @ Balm Riverview Rd|gtfs_stop_code=2863|highway=bus_stop|ntd_id=4041|source=GO_Sync|route_ref=31|gtfs_id=2863|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
173,1775,36;572,28.098761,-82.502049,N/A,N/A,N/A,N/A,N/A
174,3943,30,27.981938,-82.55636,27.981872,-82.556362,7.316710462548876,operator=Hillsborough Area Regional Transit|name=Memorial Hwy @ Bray Rd|gtfs_stop_code=3943|highway=bus_stop|ntd_id=4041|route_ref=30|source=GO_Sync|gtfs_id=3943|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
175,1763,36;572;36,28.068173,-82.505463,28.06915,-82.505863,115.19029050982383,operator=Hillsborough Area Regional Transit|name=Dale Mabry Hwy @ Moran Rd|gtfs_stop_code=1763|highway=bus_stop|ntd_id=4041|source=GO_Sync|route_ref=36|gtfs_id=1763|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
176,1755,36,28.04781,-82.504271,28.047308,-82.504338,56.02039555174938,operator=Hillsborough Area Regional Transit|name=Dale Mabry Hwy @ Floyd  Rd|gtfs_stop_code=1755|highway=bus_stop|ntd_id=4041|route_ref=36|source=GO_Sync|gtfs_id=1755|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
177,7029,6,28.042858,-82.393691,28.0428901,-82.3937102,4.0272025664838145,operator=Hillsborough Area Regional Transit|name=56th St @ Serena Dr|gtfs_stop_code=7029|highway=bus_stop|ntd_id=4041|route_ref=6|source=GO_Sync|gtfs_id=7029|,version 1 = ktran9(changeset = 5282878)|version 2 = caribarchgirl84(changeset = 5376790)|version 3 = ktran9(changeset = 5557830)
178,7027,5,28.054976,-82.413421,28.0549532,-82.4134743,5.817395653489995,operator=Hillsborough Area Regional Transit|route=5|name=Leroy Collins Blvd @ Fowler Av|gtfs_stop_code=7027|highway=bus_stop|ntd_id=4041|route_ref=5|gtfs_id=7027|,version 1 = EdHillsman(changeset = 4767761)|version 2 = ktran9(changeset = 5282592)|version 3 = ktran9(changeset = 5282878)|version 4 = EdHillsman(changeset = 5380292)|version 5 = ktran9(changeset = 5557830)
179,7026,5,28.061612,-82.419617,28.0626315,-82.4196424,113.00904074089657,operator=Hillsborough Area Regional Transit;USF Bull Runner|gtfs_stop_code=7026|name=Magnolia Dr @ Laurel Dr;Bull Runner Bus Stop|highway=bus_stop|ntd_id=4041|route_ref=5;A|gtfs_id=7026|,version 1 = ShannonLadd(changeset = 2009469)|version 2 = EdHillsman(changeset = 5122221)|version 3 = EdHillsman(changeset = 5238737)|version 4 = xybot(changeset = 5246414)|version 5 = EdHillsman(changeset = 5292138)|version 6 = ktran9(changeset = 5547741)|version 7 = ktran9(changeset = 5558153)|version 8 = EdHillsman(changeset = 8721503)
180,3907,8,27.960158,-82.443097,27.9602183,-82.443092,6.700460844074532,source=GO_Sync|bench=yes|name=7th Av @ 15th St|gtfs_stop_code=3907|operator=Hillsborough Area Regional Transit|route_ref=8|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=3907|shade=no|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 5836473)
181,7024,5,27.962477,-82.446424,27.9624926,-82.4464286,1.7870429970604667,operator=Hillsborough Area Regional Transit|name=Palm Av @ Nuccio Pkwy|gtfs_stop_code=7024|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=7024|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 5836473)
182,2817,31;37,27.939044,-82.322309,27.938935,-82.322339,12.434819596278832,operator=Hillsborough Area Regional Transit|name=Sr 60 @ Grand Regency Blvd|gtfs_stop_code=2817|highway=bus_stop|ntd_id=4041|route_ref=31;37|source=GO_Sync|gtfs_id=2817|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
183,7019,5,28.017564,-82.413979,28.017926,-82.414111,42.16486873198409,operator=Hillsborough Area Regional Transit|name=40th St @ River Pines Apts|gtfs_stop_code=7019|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=7019|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
184,7017,5,28.011886,-82.414913,28.01156,-82.415004,37.21930366876206,operator=Hillsborough Area Regional Transit|name=40th St @ Norfork St|gtfs_stop_code=7017|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=7017|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 8211960)
185,7010,4,27.937337,-82.469627,27.9373855,-82.4696917,8.332754806018725,source=GO_Sync|bench=no|name=Swann Av @ Edison Av|gtfs_stop_code=7010|operator=Hillsborough Area Regional Transit|route_ref=4|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=7010|shade=trees|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6250732)
186,7689,57,28.072728,-82.413943,28.073019,-82.4139415,32.24913945349141,source=GO_Sync|bench=yes|name=N 42nd St @ Lazy Oak Dr|gtfs_stop_code=7689|operator=Hillsborough Area Regional Transit|route_ref=57|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=7689|shade=no|wastebasket=no|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6768019)|version 4 = EdHillsman(changeset = 6850810)|version 5 = EdHillsman(changeset = 8721503)
187,7688,57,28.072175,-82.414115,28.0720765,-82.4140796,11.457032392031412,source=GO_Sync|bench=yes|name=N 42nd St @ Lazy Oak Dr|gtfs_stop_code=7688|operator=Hillsborough Area Regional Transit;USF Bull Runner|route_ref=57;C|ntd_id=4041|shelter=yes|highway=bus_stop|gtfs_id=7688|shade=roof|wastebasket=yes|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6735619)|version 4 = EdHillsman(changeset = 6768019)|version 5 = EdHillsman(changeset = 6768019)|version 6 = EdHillsman(changeset = 6771427)|version 7 = EdHillsman(changeset = 6882828)
188,7687,1;33,28.073654,-82.434626,28.073917,-82.434626,29.145828725328133,operator=Hillsborough Area Regional Transit|name=22nd St @ 140th Av|gtfs_stop_code=7687|highway=bus_stop|ntd_id=4041|route_ref=1;33|source=GO_Sync|gtfs_id=7687|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
189,5466,36,28.107059,-82.492338,N/A,N/A,N/A,N/A,N/A
190,4370,50,28.076127,-82.570107,28.076116,-82.5703105,20.039667531669053,operator=Hillsborough Area Regional Transit|name=Citrus Park Park-N-Ride|gtfs_stop_code=4370|highway=bus_stop|ntd_id=4041|route_ref=50|source=GO_Sync|gtfs_id=4370|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = rw__(changeset = 7248907)
191,7633,1;33,28.071481,-82.434454,28.071082,-82.434474,44.261101907252026,operator=Hillsborough Area Regional Transit|name=22nd St @ 137th Av|gtfs_stop_code=7633|highway=bus_stop|ntd_id=4041|route_ref=1;33|source=GO_Sync|gtfs_id=7633|,version 1 = ktran9(changeset = 5282878)|version 2 = EdHillsman(changeset = 5295548)|version 3 = ktran9(changeset = 5557830)
192,6548,7,28.040119,-82.542616,28.0401007,-82.5428265,20.796619150923995,operator=Hillsborough Area Regional Transit|name=Linebaugh Av @ Anderson Rd|gtfs_stop_code=6548|highway=bus_stop|ntd_id=4041|route_ref=7|source=GO_Sync|gtfs_id=6548|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = Firefishy(changeset = 7250786)
193,7615,6,28.054242,-82.397669,28.0542455,-82.3979052,23.224667423591963,bench=yes|name=Fowler Av @ 52nd St|gtfs_stop_code=7615|surface=paved|operator=Hillsborough Area Regional Transit|route_ref=6|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=7615|waste_basket=no|shade=no|,version 1 = EdHillsman(changeset = 5165537)|version 2 = ktran9(changeset = 5231988)|version 3 = ktran9(changeset = 5238742)|version 4 = ktran9(changeset = 5257065)|version 5 = ktran9(changeset = 5257249)|version 6 = ktran9(changeset = 5257427)|version 7 = ktran9(changeset = 5257440)|version 8 = ktran9(changeset = 5282592)|version 9 = ktran9(changeset = 5282878)|version 10 = EdHillsman(changeset = 5295548)|version 11 = EdHillsman(changeset = 5312834)|version 12 = caribarchgirl84(changeset = 5376790)|version 13 = ktran9(changeset = 5557830)|version 14 = adjuva(changeset = 6363032)
194,7613,57,28.054542,-82.381642,N/A,N/A,N/A,N/A,N/A
195,7612,57,28.05454,-82.377192,N/A,N/A,N/A,N/A,N/A
196,4341,15;30,27.948801,-82.525507,27.948737,-82.525436,9.955907286596714,operator=Hillsborough Area Regional Transit|name=Westshore Plaza|gtfs_stop_code=4341|highway=bus_stop|ntd_id=4041|source=GO_Sync|route_ref=30|gtfs_id=4341|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
197,7601,30;31,27.955473,-82.458517,27.9554738,-82.4583521,16.22677621801405,source=GO_Sync|name=Marion Transit Center|gtfs_stop_code=7601|operator=Hillsborough Area Regional Transit|route_ref=31|ntd_id=4041|highway=bus_stop|gtfs_id=7601|note=cannot confirm GTFS ID; bag over bus_stop sign; may be closed|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 7686384)
198,4328,36,28.112613,-82.501491,N/A,N/A,N/A,N/A,N/A
199,4326,6;23;23,28.050772,-82.394396,28.0507898,-82.3945835,18.53943820979057,operator=Hillsborough Area Regional Transit|name=113th Av @ Temple Terrace City Hall|gtfs_stop_code=4326|highway=bus_stop|ntd_id=4041|source=GO_Sync|route_ref=23|gtfs_id=4326|,version 1 = ktran9(changeset = 5282878)|version 2 = EdHillsman(changeset = 5295548)|version 3 = EdHillsman(changeset = 5509298)|version 4 = ktran9(changeset = 5557830)|version 5 = EdHillsman(changeset = 6559219)
200,2149,19,27.900047,-82.518516,27.900554,-82.518468,56.38303746834321,operator=Hillsborough Area Regional Transit|name=Manhattan Av @ Fair Oaks Av|gtfs_stop_code=2149|highway=bus_stop|ntd_id=4041|route_ref=19|source=GO_Sync|gtfs_id=2149|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
201,3232,8,27.92365,-82.368786,N/A,N/A,N/A,N/A,N/A
202,3215,8,27.923197,-82.368604,N/A,N/A,N/A,N/A,N/A
203,4977,57,28.0675,-82.42626,28.0675147,-82.4262552,1.6960173984453564,operator=Hillsborough Area Regional Transit|name=Bruce B Downs Blvd @ 132nd Av|gtfs_stop_code=4977|highway=bus_stop|ntd_id=4041|route_ref=57|source=GO_Sync|gtfs_id=4977|,version 1 = ktran9(changeset = 5282878)|version 2 = EdHillsman(changeset = 5295548)|version 3 = ktran9(changeset = 5557830)
204,4974,18,28.056123,-82.425899,28.0559755,-82.4258316,17.63796306675988,bench=yes|name=30th St @ Pine Dr|gtfs_stop_code=4974|operator=Hillsborough Area Regional Transit|route_ref=18|ntd_id=4041|shelter=yes|highway=bus_stop|gtfs_id=4974|shade=roof|,version 1 = EdHillsman(changeset = 4640908)|version 2 = EdHillsman(changeset = 4640908)|version 3 = ktran9(changeset = 5282592)|version 4 = ktran9(changeset = 5282878)|version 5 = EdHillsman(changeset = 5317868)|version 6 = ktran9(changeset = 5557830)|version 7 = EdHillsman(changeset = 5581820)
205,4963,18,28.02512,-82.434586,28.0250906,-82.4345461,5.1000868091761475,operator=Hillsborough Area Regional Transit|name=22nd St @ Water Av|gtfs_stop_code=4963|highway=bus_stop|ntd_id=4041|route_ref=18|source=GO_Sync|gtfs_id=4963|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6922342)
206,2781,31,27.917627,-82.318462,N/A,N/A,N/A,N/A,N/A
207,2749,5;12,27.962295,-82.438135,27.9623425,-82.4381366,5.266248779750003,operator=Hillsborough Area Regional Transit|name=Palm Av @ 19th St|gtfs_stop_code=2749|highway=bus_stop|ntd_id=4041|route_ref=5;12|source=GO_Sync|gtfs_id=2749|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 7057008)
208,2747,5;12,27.962304,-82.44336,27.962341,-82.4433381,4.632053286313001,source=GO_Sync|bench=yes|name=Palm Av @ 15th St|gtfs_stop_code=2747|operator=Hillsborough Area Regional Transit|route_ref=5;12|ntd_id=4041|shelter=yes|highway=bus_stop|gtfs_id=2747|shade=roof|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 5600776)
209,2737,5;12,27.962541,-82.442215,27.9625874,-82.4421901,5.695865501493054,source=GO_Sync|bench=yes|name=Palm Av @ 15th St|gtfs_stop_code=2737|operator=Hillsborough Area Regional Transit|route_ref=5;12|ntd_id=4041|shelter=yes|highway=bus_stop|gtfs_id=2737|shade=roof|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 5562605)|version 4 = EdHillsman(changeset = 5600776)
210,1645,5,27.995358,-82.414249,27.995431,-82.414249,8.089814478539385,operator=Hillsborough Area Regional Transit|name=40th St @ Hillsborough Av|gtfs_stop_code=1645|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=1645|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
211,1644,5,27.999108,-82.414258,27.999162,-82.414258,5.984249582860982,operator=Hillsborough Area Regional Transit|name=40th St @ Powhattan Av|gtfs_stop_code=1644|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=1644|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
212,1640,5,28.005565,-82.414256,28.00513,-82.414307,48.466780797719046,operator=Hillsborough Area Regional Transit|name=40th St @ Fern St|gtfs_stop_code=1640|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=1640|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 8211960)
213,1638,5,28.011669,-82.415329,28.011542,-82.415197,19.147380592115116,operator=Hillsborough Area Regional Transit|name=40th St @ Norfolk St|gtfs_stop_code=1638|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=1638|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 8211960)
214,1634,5,28.018433,-82.414394,28.018442,-82.414232,15.963097968817326,operator=Hillsborough Area Regional Transit|name=40th St @ Hanlon St|gtfs_stop_code=1634|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=1634|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 8211960)
215,0548,31;46,27.951379,-82.450884,N/A,N/A,N/A,N/A,N/A
216,1631,5,28.02499,-82.4165,28.024999,-82.416439,6.08103871051001,operator=Hillsborough Area Regional Transit|name=40th St @ Regnas Av|gtfs_stop_code=1631|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=1631|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 8211960)
217,1630,5,28.027444,-82.41653,28.027245,-82.416459,23.131993596913627,operator=Hillsborough Area Regional Transit|name=40th St @ Seward St|gtfs_stop_code=1630|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=1630|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 8211960)
218,1622,5,28.044154,-82.416414,28.044172,-82.4164683,5.699352118912115,operator=Hillsborough Area Regional Transit|name=Mckinley Dr @ Bougainvillea Av|gtfs_stop_code=1622|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=1622|,version 1 = ktran9(changeset = 5282878)|version 2 = EdHillsman(changeset = 5307676)|version 3 = ktran9(changeset = 5557830)
219,1619,5,28.053616,-82.416055,28.0535886,-82.4160526,3.0456301162003347,operator=Hillsborough Area Regional Transit|name=Mckinley Dr @ Fowler Av|gtfs_stop_code=1619|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=1619|,version 1 = ktran9(changeset = 5282878)|version 2 = EdHillsman(changeset = 5295548)|version 3 = EdHillsman(changeset = 5307676)|version 4 = ktran9(changeset = 5557830)
220,1618,5,28.044336,-82.416145,28.0443471,-82.4160499,9.43094860342221,operator=Hillsborough Area Regional Transit|name=Mckinley Dr @ Bougainvillea Av|gtfs_stop_code=1618|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=1618|,version 1 = ktran9(changeset = 5282878)|version 2 = EdHillsman(changeset = 5307676)|version 3 = ktran9(changeset = 5557830)
221,1617,5,28.039471,-82.416137,28.039461,-82.4160607,7.583681735442423,operator=Hillsborough Area Regional Transit|name=Mckinley Dr @ Linebaugh Av|gtfs_stop_code=1617|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=1617|,version 1 = ktran9(changeset = 5282878)|version 2 = EdHillsman(changeset = 5307676)|version 3 = ktran9(changeset = 5557830)
222,1616,5,28.034706,-82.416406,28.0347829,-82.416404,8.524327660193904,operator=Hillsborough Area Regional Transit|name=Mckinley Dr @ Busch Blvd|gtfs_stop_code=1616|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=1616|,version 1 = ktran9(changeset = 5282878)|version 2 = EdHillsman(changeset = 5307676)|version 3 = ktran9(changeset = 5557830)
223,2700,15,27.962537,-82.373087,N/A,N/A,N/A,N/A,N/A
224,1612,5,28.027163,-82.416236,28.027227,-82.41633,11.65113878890019,operator=Hillsborough Area Regional Transit|name=40th St @ Seward St|gtfs_stop_code=1612|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=1612|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 8211960)
225,1611,5,28.025135,-82.416257,28.025136,-82.41632,6.196350137746273,operator=Hillsborough Area Regional Transit|name=40th St @ Regnas Av|gtfs_stop_code=1611|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=1611|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 8211960)
226,1610,5,28.023278,-82.415487,28.023195,-82.415508,9.427030832370882,operator=Hillsborough Area Regional Transit|name=40th St @ Bird St|gtfs_stop_code=1610|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=1610|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
227,1607,5,28.021213,-82.41487,28.02145,-82.415076,33.16959397773083,operator=Hillsborough Area Regional Transit|name=40th St @ River Hills Dr|gtfs_stop_code=1607|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=1607|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
228,1601,5,28.006823,-82.413962,28.006832,-82.414124,15.964803087371926,operator=Hillsborough Area Regional Transit|name=40th St @ Diana St|gtfs_stop_code=1601|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=1601|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 8211960)
229,7593,19,27.900192,-82.518334,27.900871,-82.518223,76.03474929263993,operator=Hillsborough Area Regional Transit|name=Manhattan Av @ Fair Oaks Av|gtfs_stop_code=7593|highway=bus_stop|ntd_id=4041|route_ref=19|source=GO_Sync|gtfs_id=7593|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
230,7590,6,28.053579,-82.393908,28.0536608,-82.3938873,9.290728152738636,bench=yes|name=56th St @ E Fowler Av|gtfs_stop_code=7590|operator=Hillsborough Area Regional Transit|route_ref=6|ntd_id=4041|shelter=yes|highway=bus_stop|gtfs_id=7590|amenity=handicap_ramp|shade=roof|,version 1 = ktran9(changeset = 5236946)|version 2 = ktran9(changeset = 5282592)|version 3 = ktran9(changeset = 5282878)|version 4 = EdHillsman(changeset = 5295548)|version 5 = caribarchgirl84(changeset = 5376790)|version 6 = ktran9(changeset = 5557830)|version 7 = EdHillsman(changeset = 6374598)
231,7581,6,28.068971,-82.419926,28.0690007,-82.4198081,12.047777416501798,operator=Hillsborough Area Regional Transit|name=Fletcher Av @ Magnolia Dr|gtfs_stop_code=7581|highway=bus_stop|ntd_id=4041|route_ref=6|source=GO_Sync|gtfs_id=7581|,version 1 = ktran9(changeset = 5282878)|version 2 = EdHillsman(changeset = 5295548)|version 3 = EdHillsman(changeset = 5328579)|version 4 = caribarchgirl84(changeset = 5376790)|version 5 = ktran9(changeset = 5557830)
232,6497,1;2;5;6;9;12;18;45,28.066419,-82.429872,N/A,N/A,N/A,N/A,N/A
233,7576,16;30;34;39;59;61;88;573;16;30;34;39;59;88,28.028126,-82.584433,28.0280708,-82.5845763,15.362095394662402,operator=Hillsborough Area Regional Transit|name=Northwest Transfer Center|gtfs_stop_code=7576|highway=bus_stop|ntd_id=4041|source=GO_Sync|route_ref=16;30;34;39;59;88|gtfs_id=7576|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6234608)|version 4 = EdHillsman(changeset = 6641815)
234,7572,572;36,28.12914,-82.508879,28.129602,-82.5075,144.83046892677584,operator=Hillsborough Area Regional Transit|name=St Joseph'S Hospital North|gtfs_stop_code=7572|highway=bus_stop|ntd_id=4041|source=GO_Sync|route_ref=36|gtfs_id=7572|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
235,4273,12;45,28.057475,-82.436651,28.0574474,-82.4366303,3.673766101980601,source=GO_Sync|bench=yes|name=University Mall|gtfs_stop_code=4273|operator=Hillsborough Area Regional Transit;USF Bull Runner|route_ref=12;45|ntd_id=4041|shelter=yes|highway=bus_stop|gtfs_id=4273|shade=roof|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6418365)|version 4 = EdHillsman(changeset = 6596750)|version 5 = EdHillsman(changeset = 6728025)|version 6 = EdHillsman(changeset = 6735619)
236,7538,53,27.856497,-82.326851,N/A,N/A,N/A,N/A,N/A
