stop_id,stop_name,stop_lat,stop_lon
9221,N BAY RD@178 DR,25.938964,-80.126203
9224,174 ST@BLK 230,25.937057,-80.124455
9223,NE 163 ST@N BAY RD,25.930655,-80.12566
9218,COLLINS AV@159 ST-KINGS PT DR,25.924074,-80.122535
9219,COLLINS AV@BAYVIEW DR-158 ST,25.922754,-80.122557
9231,178 DR@CHURCH ST,25.940119,-80.124968
9230,178 ST@ATLANTIC BD,25.941464,-80.123152
9229,178 DR@178 ST,25.94102,-80.123543
10399,SW 88 Street @ 162 Ave East Far,25.683972,-80.453529
10397,NW 21 ST@NW 19 AV,25.795613,-80.22729
10395,23 ST@LIBERTY AVE,25.798564,-80.128941
10394,BAY RD@20 ST,25.795028,-80.143681
10392,NW 67 AV@NW 174 ST S-F,25.93055,-80.30997
10391,NW 59 AV@NW 186 ST S-F,25.93746,-80.29935
7889,N VENETIAN WY@NE 12 PL,25.790858,-80.169409
7888,N VENETIAN WY@NE 13 PL,25.790963,-80.167621
7887,S VENETIAN WY@NE 13 PL,25.790055,-80.16756
7897,NW 14 ST@NW 1 CT,25.788073,-80.197334
7892,VENETIAN WY@N VENETIAN DR,25.790219,-80.175632
7890,VENETIAN WY@OP VENETIAN CT,25.790356,-80.172494
7891,VENETIAN WY@OP # 1000 BLDG,25.790303,-80.173883
10470,SW 80 ST@SW 158 AV,25.69208,-80.450091
7883,VENETIAN WY@OP N VENETIAN DR,25.790047,-80.175694
7884,VENETIAN WAY@#  1000,25.790144,-80.173677
7885,VENETIAN WY@VENETIAN CT,25.7902,-80.172508
7886,S VENETIAN WY@NE 12 PL,25.789973,-80.169249
7880,NE 15 ST@HERALD PLAZA,25.789733,-80.186147
7882,NE 15 ST@HERALD PLAZA,25.789511,-80.186374
9192,COLLINS AV@BAYVIEW DR,25.922121,-80.122244
9194,COLLINS AV@160 ST,25.925404,-80.122163
9193,COLLINS AV@159 ST-KINGS PT DR,25.923465,-80.122223
9196,COLLINS AV@170 ST,25.933874,-80.121606
9195,COLLINS AV@OP # 16830,25.932001,-80.121714
9198,COLLINS AV@174 ST,25.937453,-80.121388
9197,COLLINS AV@172 ST,25.935863,-80.121484
9199,COLLINS AV@175 TE(#17555),25.939186,-80.121295
7899,NE 14 ST@NE 1 AV,25.788235,-80.192592
7898,NW 14 ST@NW MIAMI CT,25.788124,-80.195178
7865,NW NORTH RIVER DR@NW 17 AV,25.787138,-80.222802
7873,NW NORTH RIVER DR@NW 17 AV,25.786499,-80.221761
7856,NW 17 ST@NW 9 AV,25.791348,-80.209851
10400,SW 88 ST@SW 157 AV,25.684211,-80.446405
10401,NW 1 AV@NW 5 ST (S/F),25.778538,-80.195394
8018,NW 5 ST@NW 3 AV,25.778693,-80.200388
10296,SW 136 ST@SW 100 AV,25.643194,-80.355707
9143,OLD CUTLER RD@DEERING BAY,25.645615,-80.291166
10271,OLD CUTLER RD@LUGO AV,25.652562,-80.285605
3033,SW 87 AV@CARIBBEAN BD.,25.593315,-80.332073
10284,E BUNCHE PARK DR@# 15820,25.918497,-80.23412
3049,SW 97 AV@SW 92 ST,25.683955,-80.35176
3048,SW 97 AV@# 9000,25.684452,-80.351695
3047,SW 97 AV@# 8980,25.685657,-80.351001
9107,SW 168 ST@SW 92 AV,25.614197,-80.341239
3052,SW 97 AV@SW 99 ST,25.677402,-80.351521
3053,SW 97 AV@SW 104 ST,25.672503,-80.351408
3050,SW 97 AV@SW 93 TE,25.682609,-80.351712
3051,SW 97 AV@SW 96 ST,25.679875,-80.351631
3056,SW 97 AV@SW 112 ST,25.665918,-80.351195
3054,SW 97 AV@SW 106 TE,25.6702,-80.351323
3055,SW 97 AV@SW 110 ST,25.667548,-80.351234
9108,SW 168 ST@SW 94 AV,25.614075,-80.344816
9109,SW 168 ST@SW 94 AV,25.613971,-80.344697
9110,SW 168 ST@SW 92 AV,25.614104,-80.341089
3044,SW 87 AV@CARIBBEAN BD,25.594087,-80.33194
3045,SW 87 AV@SW 184 ST,25.599014,-80.332004
3046,SW 97 AV@SW 88 ST,25.686719,-80.349981
3069,SW 97 AV@SW 110 ST,25.667527,-80.351065
3070,SW 97 AV@SW 106 ST,25.670814,-80.35115
3071,SW 97 AV@SW 104 ST,25.672643,-80.351243
3078,SW 102 AV@SW 110 ST,25.667241,-80.359324
3079,SW 102 AV@SW 112 ST,25.665487,-80.359351
3076,SW 97 AV@# 9101,25.685713,-80.350599
3077,SW 97 AV@SW 88 ST,25.686904,-80.349639
