stop_id,stop_code,stop_name,stop_lat,stop_lon,OSM_TAGs
4234,4234,Marion St @ Zack St,27.950863,-82.457311,ntd_id=4041|route_ref=4;8;14;19;20;22;23;27;28;30;31;47;50;51;59;200
4235,4235,Marion St @ Cass St,27.952312,-82.457939,ntd_id=4041|route_ref=2;4;7;8;10;12;14;19;20;22;23;27;28;30;31;47;50;51;59;96;200
4237,4237,Marion Transit Center,27.954927,-82.458753,ntd_id=4041|route_ref=20;22;23;27;28;47;50;51;59;200
4241,4241,Marion St @ Cass St,27.951651,-82.457858,ntd_id=4041|route_ref=4;8;14;19;20;22;23;27;28;30;31;47;50;51;59;200
4242,4242,Marion St @ Washington St,27.947177,-82.45566,ntd_id=4041|route_ref=4;8;14;19;20;22;23;27;28;30;31;47;50;51;59;200
4244,4244,Marion St @ Estelle St,27.958208,-82.45869,ntd_id=4041|route_ref=1;5;6;18
4247,4247,Florida Av @ Waters Av,28.024459,-82.459563,ntd_id=4041|route_ref=1
4254,4254,Britton Plaza,27.906778,-82.504183,ntd_id=4041|route_ref=4;19;36;89
4255,4255,Macdill Air Force Base,27.863302,-82.499519,ntd_id=4041|route_ref=4;36
4258,4258,Usf @ Administration Bldg,28.060649,-82.413439,route_ref=5|shade=roof|ntd_id=4041|shelter=yes|bench=yes
4264,4264,21St Av @ 43Rd St,27.970334,-82.410246,ntd_id=4041|route_ref=6
4271,4271,N Boulevard @ Sligh Av,28.011124,-82.467729,ntd_id=4041|route_ref=45
4272,4272,N Boulevard @ Country Club Dr,28.054482,-82.46744,ntd_id=4041|route_ref=45
4273,4273,University Mall,28.057475,-82.436651,ntd_id=4041|FIXME=This bus stop could be redundant|route_ref=12;45
4284,4284,Westfield Brandon,27.931992,-82.324716,ntd_id=4041|route_ref=8;31;35;37;46
4285,4285,Palm River Rd @ 50th St,27.942878,-82.401185,ntd_id=4041|route_ref=8
4289,4289,Republica De Cuba @ Columbus Dr,27.966534,-82.444312,ntd_id=4041|route_ref=9;18
4292,4292,Frontage Rd @ Laurel St,27.956001,-82.536651,ntd_id=4041|route_ref=10
4294,4294,Manhattan Av @ Sligh Av,28.010331,-82.517356,ntd_id=4041|route_ref=7
4296,4296,22nd St @ Columbus Dr,27.966642,-82.434652,ntd_id=4041|route_ref=5;12
4298,4298,22nd St @ Sligh Av,28.010204,-82.434755,ntd_id=4041|route_ref=12
4301,4301,Yukon Transfer Center,28.029428,-82.456456,ntd_id=4041|route_ref=14
4304,4304,M L King Jr Blvd @ N Boulevard,27.981474,-82.46783,ntd_id=4041|route_ref=14;32
4305,4305,Broadway Av @ 50th St,27.962035,-82.400721,ntd_id=4041|route_ref=15
4306,4306,Hillsborough Co Jail Orient Rd,27.959412,-82.372276,ntd_id=4041|route_ref=15
4308,4308,Yukon Transfer Center,28.029594,-82.456243,ntd_id=4041|route_ref=16
4316,4316,Country Club Dr @ N Boulevard,28.05469,-82.467421,ntd_id=4041|route_ref=45
4317,4317,N Boulevard@ Sligh Av,28.010961,-82.467901,ntd_id=4041|route_ref=45
4319,4319,Florida Av @ Bearss Av,28.086998,-82.459693,ntd_id=4041|route_ref=20;33
4321,4321,St Matthews Church Park-N-Ride,28.000149,-82.562229,ntd_id=4041|route_ref=59
4322,4322,Rogers Field Park-N-Ride,27.942198,-82.281831,ntd_id=4041|route_ref=22
4323,4323,Brandon K-Mart @ Hwy 60,27.938032,-82.308826,ntd_id=4041|route_ref=22
4326,4326,113th Av @ Temple Terrace City Hall,28.050772,-82.394396,ntd_id=4041|route_ref=23
4327,4327,Terrace Plaza Pnr,28.031684,-82.39317,ntd_id=4041|route_ref=23
4328,4328,N  Lakeview Dr @ Dale Mabry Hwy,28.112613,-82.501491,ntd_id=4041|FIXME=This bus stop could be redundant|route_ref=36
4329,4329,Mission Bell,28.065758,-82.501659,ntd_id=4041|route_ref=33;36
4330,4330,Fletcher Av @ Florida Av,28.069382,-82.460195,ntd_id=4041|route_ref=33
4331,4331,Fletcher Av @ Florida Av,28.069188,-82.460216,ntd_id=4041|route_ref=33
4333,4333,J C Handley Park Pnr,27.899361,-82.295315,ntd_id=4041|route_ref=25;27
4340,4340,Tampa International Main Terminal,27.980492,-82.533571,ntd_id=4041|route_ref=30
4341,4341,Westshore Plaza,27.948737,-82.525436,ntd_id=4041|route_ref=15
4345,4345,M L King Jr Blvd @ 40th St,27.981518,-82.41376,ntd_id=4041|route_ref=32
4346,4346,M L King Jr Blvd @ 40th St,27.981375,-82.413443,ntd_id=4041|route_ref=32
4347,4347,M L King Jr Blvd @ 22nd St,27.98159,-82.435426,ntd_id=4041|route_ref=32
4348,4348,M L King Jr Blvd @ 22nd St,27.98136,-82.435006,ntd_id=4041|route_ref=32
4349,4349,M L King Jr Blvd @ Florida Av,27.981584,-82.460176,ntd_id=4041|route_ref=32
4350,4350,M L King Jr Blvd @ Florida Av,27.981367,-82.459637,ntd_id=4041|route_ref=32
4352,4352,M L King Jr Blvd @ Armenia Av,27.981376,-82.484433,ntd_id=4041|route_ref=14;32
4356,4356,Tampa Bay Blvd @ Hills Comm College,27.973991,-82.510048,ntd_id=4041|route_ref=7
4357,4357,Tampa Bay Blvd @ Hills Comm College,27.97411,-82.510515,ntd_id=4041|route_ref=7
4360,4360,Hillsborough Av @ Hanley Rd,27.996452,-82.563084,ntd_id=4041|route_ref=34
4361,4361,Hillsborough Av @ Westshore Blvd,27.996077,-82.523015,ntd_id=4041|route_ref=34
4363,4363,Brandon Regional Hospital,27.934071,-82.286533,ntd_id=4041|route_ref=37
4364,4364,Wal-Mart @ Mlk And Cr 579,27.982675,-82.301729,ntd_id=4041|route_ref=32
4365,4365,M L King Jr Blvd @ Orient Rd,27.981627,-82.372715,ntd_id=4041|route_ref=32;37
4366,4366,M L King Jr Blvd @ Orient Rd,27.981303,-82.373275,ntd_id=4041|route_ref=37
4368,4368,Sligh Av @ Rowlett Park Dr,28.010557,-82.429736,ntd_id=4041|route_ref=18;41
4370,4370,Citrus Park Park-N-Ride,28.076127,-82.570107,ntd_id=4041|route_ref=50
4371,4371,Carrollwood Park-N-Ride,28.081731,-82.54651,ntd_id=4041|route_ref=50
4373,4373,Orange Grove Park-N-Ride,28.038117,-82.487848,ntd_id=4041|route_ref=50
4374,4374,Orange Grove Dr @ Whittington Place,28.037855,-82.488324,ntd_id=4041|route_ref=50
4375,4375,Riverview Oaks Plaza,27.858053,-82.325373,ntd_id=4041|route_ref=31
4382,4382,Sun Coast Health Center,27.706197,-82.394486,ntd_id=4041|route_ref=87
4384,4384,Kings Point Club House,27.711043,-82.359693,ntd_id=4041|route_ref=35;87
4387,4387,Courtney Cambell @ Rocky Point Dr,27.967335,-82.56696,ntd_id=4041|route_ref=200
4389,4389,Courtney Cambell  @ Rocky Point Rd,27.96766,-82.56877,ntd_id=4041|route_ref=200
4402,4402,Route 39 @ Yukon Transfer Center,28.029422,-82.456407,ntd_id=4041|route_ref=39
4403,4403,Route 39 @ Yukon Transfer Center,28.029574,-82.456404,ntd_id=4041|route_ref=39
4404,4404,Busch Blvd @ Armenia Av,28.033531,-82.48388,ntd_id=4041|route_ref=39
4406,4406,Gunn Hwy @ Anderson Rd,28.061895,-82.543221,ntd_id=4041|route_ref=39
4413,4413,Kennedy Blvd @ Marion St,27.948182,-82.456561,ntd_id=4041|route_ref=46
4414,4414,Tampa General Hospital,27.93696,-82.457622,ntd_id=4041|route_ref=19;46
4416,4416,Jackson St @ Marion St,27.947576,-82.455417,ntd_id=4041|route_ref=46
4417,4417,7th Av @ 21St St,27.960139,-82.435614,ntd_id=4041|route_ref=8
4430,4430,Special Ops Command,27.852477,-82.488568,ntd_id=4041|route_ref=24;25
4436,4436,Harbour Place Dr @ Beneficial Dr,27.939433,-82.451063,ntd_id=4041|route_ref=96
4438,4438,Route 1 @ Yukon Transfer Center,28.029263,-82.456419,ntd_id=4041|route_ref=1
4441,4441,Highland Av @ M L King Jr Blvd,27.981711,-82.462108,ntd_id=4041|route_ref=1
4444,4444,Nebraska Av @ Kay St,27.957132,-82.451116,ntd_id=4041|route_ref=2;12
4445,4445,22nd St @ 28th Av,27.975696,-82.434743,ntd_id=4041|route_ref=12
4446,4446,22nd St @ 32nd Av,27.978913,-82.434741,ntd_id=4041|route_ref=12
4451,4451,Florida Av @ Fairbanks St,28.026566,-82.459324,ntd_id=4041|route_ref=1;9;16
4452,4452,Florida Av @ Knollwood St,28.008255,-82.45937,ntd_id=4041|route_ref=1
4453,4453,Florida Av @ Hollywood St,28.019485,-82.459393,ntd_id=4041|route_ref=1
4454,4454,Yukon St @ Branch Av,28.02912,-82.457976,ntd_id=4041|route_ref=1;9;14;16;39
4455,4455,Florida Av @ Humphrey St,28.031139,-82.459294,ntd_id=4041|route_ref=1;9;14
4456,4456,Florida Av @ Hamiller Av,28.034155,-82.459295,ntd_id=4041|route_ref=1;9;14
4457,4457,Florida Av @Moore Clinical Research,28.041417,-82.459276,ntd_id=4041|route_ref=1
4458,4458,Florida Av @ Prince St,28.067597,-82.459259,ntd_id=4041|route_ref=1
4460,4460,Florida Av @ Wildwood St,28.074471,-82.459342,ntd_id=4041|route_ref=33
4461,4461,Florida Av @ Siobahan Av,28.084246,-82.459511,ntd_id=4041|route_ref=33
4465,4465,Florida Av @ April Lane,28.0812,-82.45962,ntd_id=4041|route_ref=33
4466,4466,Florida Av @ Floral Dr,28.080476,-82.459609,ntd_id=4041|route_ref=33
4467,4467,Florida Av @ 145th Av,28.078546,-82.459575,ntd_id=4041|route_ref=33
4468,4468,Florida Av @ 143Rd Av,28.075908,-82.459528,ntd_id=4041|route_ref=33
4469,4469,Florida Av @ Wildwood St,28.074359,-82.459503,ntd_id=4041|route_ref=33
4470,4470,Florida Av @ 127th Av,28.062044,-82.459454,ntd_id=4041|route_ref=1
4471,4471,Florida Av @ 124th Av,28.060411,-82.459441,ntd_id=4041|route_ref=1
4472,4472,Florida Av @ Ernie Haire Ford,28.038872,-82.459631,ntd_id=4041|route_ref=1;9;14
4473,4473,Florida Av @ Floriland Av,28.036484,-82.459588,ntd_id=4041|route_ref=1;9;14
4474,4474,Florida Av @ Hamiller Av,28.034037,-82.45965,ntd_id=4041|route_ref=1;9;14
4475,4475,Yukon St @ Branch Av,28.028948,-82.457834,ntd_id=4041|route_ref=1;9;14;39
4478,4478,Tampa St @ Amelia Av,27.966242,-82.46097,ntd_id=4041|route_ref=1;6
4479,4479,Marion St @ Henderson Av,27.959069,-82.458872,ntd_id=4041|route_ref=5;18
4480,4480,Nebraska Av @ Palm Av,27.963047,-82.451199,ntd_id=4041|route_ref=2
4481,4481,Nebraska Av @ Mohawk Av,27.997086,-82.451106,ntd_id=4041|route_ref=2
4482,4482,Nebraska Av @ Juneau St,28.0236,-82.451202,ntd_id=4041|route_ref=2
4484,4484,Nebraska Av @ 113th Av,28.05109,-82.451092,ntd_id=4041|route_ref=2
4485,4485,Nebraska Av @ 126th Av,28.061212,-82.451019,ntd_id=4041|route_ref=2
4486,4486,Fletcher Av @ 12th St,28.069175,-82.44749,ntd_id=4041|route_ref=2
4487,4487,Fletcher Av @ Cecelia St,28.069165,-82.445602,ntd_id=4041|FIXME=This bus stop could be redundant|route_ref=2
4488,4488,Fletcher Av @ Winward Dr,28.069154,-82.440341,route_ref=2|shade=trees|ntd_id=4041|shelter=no|bench=yes|route=2
4489,4489,22nd St @ 132nd Av,28.066981,-82.434667,ntd_id=4041|route_ref=1
4490,4490,22nd St @ 131St Av,28.066202,-82.434667,ntd_id=4041|route_ref=1
4491,4491,131St Av @ 23Rd St,28.065432,-82.432457,ntd_id=4041|FIXME=This bus stop could be redundant|route_ref=1;9;12;45
4493,4493,22nd St @ 131St Av,28.065918,-82.434539,ntd_id=4041|route_ref=1
4495,4495,Nebraska Av @ Linnwood Dr,28.067578,-82.451324,ntd_id=4041|route_ref=2
4496,4496,Nebraska Av @ Linebaugh Av,28.040141,-82.451315,ntd_id=4041|route_ref=2
4497,4497,Nebraska Av @  Hollwood St,28.01925,-82.451341,ntd_id=4041|route_ref=2
4499,4499,Nebraska Av @ Wilder St,27.992715,-82.451187,ntd_id=4041|route_ref=2
4501,4501,Nebraska Av @ 12th  Av,27.96373,-82.451263,ntd_id=4041|route_ref=2
4504,4504,Nebraska Av @ Whitehead Ct,27.954684,-82.451305,ntd_id=4041|route_ref=2;12
4507,4507,Swann Av @ Rome Av,27.937426,-82.477017,ntd_id=4041|route_ref=4
4508,4508,Howard Av @ Marjory Av,27.93096,-82.48319,ntd_id=4041|route_ref=4
4509,4509,Howard Av @ Hills Av,27.928142,-82.483313,ntd_id=4041|route_ref=4
4510,4510,Palm Dr @ Alabama Av,27.926144,-82.483913,ntd_id=4041|route_ref=4
4512,4512,Palm Dr @ Carolina Av,27.92411,-82.48688,ntd_id=4041|route_ref=4
4513,4513,Palm Dr @ Ysabella Av,27.923245,-82.489233,ntd_id=4041|route_ref=4
4514,4514,Ysabella Av @ Rubideaux St,27.921877,-82.490007,ntd_id=4041|route_ref=4
4516,4516,Dale Mabry Hwy @ Ballast Point Blvd,27.889639,-82.506489,ntd_id=4041|route_ref=36
4517,4517,Dale Mabry Hwy @ Credit Union,27.870204,-82.506467,ntd_id=4041|route_ref=36
4520,4520,Dale Mabry Hwy @ Credit Union,27.869807,-82.506168,ntd_id=4041|route_ref=36
4521,4521,Dale Mabry Hwy @ Mango Av,27.875288,-82.506243,ntd_id=4041|route_ref=36
4523,4523,Palm Dr @ Maryland Av,27.923943,-82.48694,ntd_id=4041|route_ref=4
4525,4525,Palm Dr @ Howard Av,27.9264,-82.483257,ntd_id=4041|route_ref=4
4526,4526,Howard Av @ Jetton Av,27.932913,-82.482947,ntd_id=4041|route_ref=4
4527,4527,Swann Av @ Melville Av,27.937243,-82.479619,ntd_id=4041|route_ref=4
4530,4530,Henderson Av @  Nebraska Av,27.959623,-82.450488,ntd_id=4041|route_ref=12
4531,4531,22nd St @ 13th Av,27.964197,-82.434652,ntd_id=4041|route_ref=5;12
4532,4532,Columbus Dr @ 33Rd St,27.966641,-82.423189,ntd_id=4041|route_ref=5;15
4533,4533,34th St @ Columbus Dr,27.967103,-82.422298,ntd_id=4041|route_ref=5
4534,4534,34th St @ Palifox St,27.986808,-82.42241,ntd_id=4041|route_ref=5
4535,4535,40th St @ Trailer Park,27.991609,-82.413971,ntd_id=4041|route_ref=5
4537,4537,40th St @ Jean St,28.004052,-82.414105,ntd_id=4041|route_ref=5
4539,4539,40th St @ Hutton Place,28.013724,-82.414609,ntd_id=4041|route_ref=5
4540,4540,40th St @ Humphrey  St,28.030549,-82.416223,ntd_id=4041|route_ref=5
4541,4541,Malcom McKinley Dr @ Busch Blvd,28.033303,-82.416214,ntd_id=4041|route_ref=5
4543,4543,Malcom McKinley Dr  @ D.O.T. Bldg,28.050524,-82.416144,ntd_id=4041|route_ref=5
4544,4544,Leroy Collins Blvd @ Alumni Dr,28.057706,-82.412974,route_ref=5|shade=no|ntd_id=4041|shelter=no|bench=no
4545,4545,Leroy Collins Blvd @ Elm Dr@Library,28.059734,-82.412953,route_ref=5|shade=no|ntd_id=4041|shelter=no|bench=no
4546,4546,Leroy Collins Blvd @  Alumni Dr,28.057416,-82.413393,route_ref=5|shade=no|ntd_id=4041|shelter=no|bench=no
4547,4547,Magnolia @ Medical Dr Traffic Light,28.061258,-82.419551,route_ref=5|surface=paved|shelter=yes|ntd_id=4041|bench=yes
4548,4548,Magnolia Dr @ Moffit Hospital,28.064245,-82.420143,route_ref=5|ntd_id=4041|shelter=no|bench=yes|route=5
4549,4549,Magnolia Dr @ Moffit Hospital,28.063897,-82.42027,route_ref=5|ntd_id=4041|shelter=no|bench=yes|note=route 5
4550,4550,Magnolia @ Medical Dr@Traffic Light,28.059392,-82.419992,route_ref=5|shade=no|ntd_id=4041|shelter=no|bench=no
4551,4551,Alumni Dr @ Laurel Dr,28.058051,-82.417802,route_ref=5|shade=no|ntd_id=4041|shelter=no|bench=no
4552,4552,Mckinley Dr @ Fowler Av,28.053455,-82.416369,ntd_id=4041|route_ref=5
4553,4553,Mckinley Dr @ D.O.T. Bldg,28.050861,-82.416281,ntd_id=4041|route_ref=5
4555,4555,Mckinley Dr @ Linebaugh Av,28.03917,-82.416439,ntd_id=4041|route_ref=5
4559,4559,40th St @ Flora St,28.013262,-82.414984,ntd_id=4041|route_ref=5
4560,4560,40th St @ Jean St,28.003907,-82.414287,ntd_id=4041|route_ref=5
4561,4561,40th St @ Paris St,28.002757,-82.414298,ntd_id=4041|route_ref=5
4562,4562,40th St@ Clifton St,28.000258,-82.414268,ntd_id=4041|route_ref=5
4563,4563,40th St@ Comanche Av,27.997604,-82.414238,ntd_id=4041|route_ref=5
4565,4565,Osborne Av @ Troy St,27.988813,-82.420046,ntd_id=4041|route_ref=5
4566,4566,Osborne Av @ Webster St,27.98882,-82.421424,ntd_id=4041|route_ref=5
4567,4567,34th St @ 32nd Av,27.979209,-82.422495,ntd_id=4041|route_ref=5
4569,4569,21St Av @ 23Rd St,27.970365,-82.433254,ntd_id=4041|route_ref=6;18
4570,4570,21St Av @ 31St St,27.970346,-82.425943,ntd_id=4041|route_ref=6
4571,4571,21St Av @ 35th St,27.970345,-82.420454,ntd_id=4041|route_ref=6
4572,4572,21St Av @ 38th St,27.970308,-82.417345,ntd_id=4041|route_ref=6
4573,4573,21St Av @ 42nd St,27.970338,-82.412409,ntd_id=4041|route_ref=6
4579,4579,50th St @  M L King Jr Blvd,27.981969,-82.401218,ntd_id=4041|route_ref=6;32;37;57
4580,4580,56th St @ Commerce Park Blvd,27.986459,-82.394937,ntd_id=4041|route_ref=6;23;32;37;57
4581,4581,56th St @ Cone Rd,27.992942,-82.393282,ntd_id=4041|route_ref=6;15;32;39;41
4582,4582,Hillsborough Av @ 56th St,27.996004,-82.392373,ntd_id=4041|route_ref=15;32;41
4584,4584,56th St @ Hillsborough Av,27.997072,-82.39331,ntd_id=4041|route_ref=6;39
4585,4585,56th St @ Henry Av,28.00016,-82.393319,ntd_id=4041|route_ref=6;39
4586,4586,56th St @ 5805 Hanna Av,28.00151,-82.393308,ntd_id=4041|route_ref=6;39
4587,4587,56th St @ Diana St,28.007097,-82.393325,ntd_id=4041|route_ref=6;39
4589,4589,Sligh Av @ 51St St,28.010767,-82.39926,ntd_id=4041|route_ref=6;41
4590,4590,Purtian Rd @ Whittier St,28.020222,-82.40036,ntd_id=4041|route_ref=6
4591,4591,56th St @ Temple Terrace Plaza,28.032164,-82.393322,ntd_id=4041|route_ref=6;23;39
4592,4592,56th St @ Temple Terrace Shops,28.033757,-82.393311,ntd_id=4041|route_ref=6;39
4593,4593,56th St @ Temple Hieghts Rd,28.035985,-82.39332,ntd_id=4041|route_ref=6
4596,4596,Fowler Av @ 52nd St,28.05457,-82.397453,ntd_id=4041|route_ref=6
4597,4597,50th St @ Terrace Palms Apts 11801,28.056281,-82.401743,route_ref=6|shade=no|ntd_id=4041|shelter=no|bench=yes
4598,4598,50th St @ Sun Ridge Condos,28.05849,-82.401762,route_ref=6|bench=yes|shelter=no|FIXME=This bus stop could be redundant|ntd_id=4041|shade=no|note=Please add gtfs_id and operator after removing FIXME
4599,4599,50th St @ 127th Av,28.062184,-82.401855,route_ref=6|shade=no|ntd_id=4041|shelter=no|bench=yes
4600,4600,50th St @ Sycamore Dr,28.063453,-82.401853,route_ref=6|shade=no|ntd_id=4041|shelter=no|bench=yes
4601,4601,50th St @ Excellence Blvd,28.066095,-82.401875,route_ref=6|shelter=no|ntd_id=4041|shade=trees
4603,4603,Holly Dr @ Delta Apts,28.06577,-82.409958,route_ref=6|shade=trees|ntd_id=4041|shelter=no|bench=no|note=metal tag with GTFS ID value is missing from post, value assigned is from the HART import
4604,4604,North Palm Dr @  Usf Credit Union,28.066453,-82.413144,route_ref=6|shade=roof|ntd_id=4041|shelter=yes|bench=yes
4607,4607,Fletcher Av @ Fmhi @ 31St St,28.068972,-82.423058,route_ref=6;18|shade=no|ntd_id=4041|shelter=no|bench=yes
4610,4610,Fletcher Av @ John Knox Village,28.068971,-82.416843,ntd_id=4041|route_ref=6
4611,4611,Fletcher Av @ 42nd St,28.068952,-82.414116,ntd_id=4041|route_ref=6
4612,4612,N Palm @ Usf Credit Union,28.06715,-82.413326,route_ref=6|shade=roof|ntd_id=4041|shelter=yes|bench=yes
4613,4613,Holly Dr @ Cresent Parking Garage,28.06567,-82.411312,ntd_id=4041|note=metal tag with GTFS ID is missing, confirmed with HART that this is 4613 and the one east of here is really 4614 but is mistagged, HART will retag at some point|route_ref=6
4614,4614,Holly Dr @ Alpha Apts,28.065679,-82.409619,route_ref=6|shade=trees|ntd_id=4041|shelter=no|bench=no|note=sign bears gtfs tag of 4613, did not match import, confirmed with HART that this is actually 4614, they will retag at some point
4616,4616,Holly Dr @ 50th St,28.066277,-82.402083,ntd_id=4041|route_ref=6
4617,4617,50th St @ 12850,28.06347,-82.401973,route_ref=6|shade=no|ntd_id=4041|shelter=no|bench=yes
4618,4618,50th St @ 127th Av,28.062187,-82.40189,route_ref=6|shade=no|ntd_id=4041|shelter=no|bench=yes
4619,4619,50th St @ Elm Dr,28.058807,-82.401878,route_ref=6|shade=no|ntd_id=4041|shelter=no|bench=yes
4620,4620,50th St @ 122nd Av,28.057297,-82.401878,route_ref=6|shade=no|ntd_id=4041|shelter=no|bench=yes
4621,4621,50th St @ Terrace Palms Apts,28.05603,-82.40185,route_ref=6|shade=no|ntd_id=4041|shelter=no|bench=yes
4622,4622,Fowler Av @ 51St St,28.054243,-82.400618,timetable=yes|route_ref=6|shade=no|ntd_id=4041|shelter=no|bench=yes
4625,4625,56th St @ Temple Terrace City Hall,28.050537,-82.393849,ntd_id=4041|route_ref=6
4631,4631,56th St @ 8836,28.030488,-82.393637,ntd_id=4041|route_ref=6;39
4632,4632,56th St @ Beverly St,28.028227,-82.393564,ntd_id=4041|route_ref=6;39
4633,4633,Puritan Rd @ 53Rd St,28.020384,-82.397878,ntd_id=4041|route_ref=6
4634,4634,Puritan Rd @ Whittier St,28.020385,-82.40033,ntd_id=4041|route_ref=6
4635,4635,Sligh Av @ 5105,28.010605,-82.399787,ntd_id=4041|route_ref=6;41
4636,4636,56th St @ Aaron  Rentals,28.009442,-82.393646,ntd_id=4041|route_ref=6;39
4637,4637,56th St @ 5806,28.0018,-82.393626,ntd_id=4041|route_ref=6;39
4638,4638,56th St @ Shadowlawn Av,27.99412,-82.393676,ntd_id=4041|route_ref=6;15;23;32;34;39
4640,4640,56th St @ 4316,27.985592,-82.39689,ntd_id=4041|route_ref=6;32;37;57
4641,4641,56th St @  M L King Jr Blvd,27.981715,-82.401659,ntd_id=4041|route_ref=6;32
4643,4643,21St Av @ Franklin Jr High School,27.97045,-82.415245,ntd_id=4041|route_ref=6
4644,4644,21St Av @ 32nd St,27.970466,-82.42408,ntd_id=4041|route_ref=6
4645,4645,21St Av @ 13th St,27.970594,-82.445264,ntd_id=4041|route_ref=6
4646,4646,21St Av @ 11th St,27.9706,-82.447859,ntd_id=4041|route_ref=6
4647,4647,21St Av @ 9th St,27.970807,-82.450308,ntd_id=4041|route_ref=6
4648,4648,Nebraska Av @  Columbus Dr,27.967035,-82.451267,ntd_id=4041|route_ref=2
4651,4651,Palm Av @ Taliaferro Av,27.962339,-82.452625,ntd_id=4041|route_ref=5;18
4653,4653,Fletcher Av @ 42nd St,28.069251,-82.413741,ntd_id=4041|route_ref=57
4654,4654,Fletcher Av @ John Knott Village,28.069211,-82.417259,ntd_id=4041|route_ref=6
4656,4656,Fletcher Av @ Magnolia Dr N/S,28.069252,-82.42025,ntd_id=4041|route_ref=6
4657,4657,Fletcher Av @ 31St St (Uch),28.069269,-82.423516,route_ref=6;18|shade=roof|ntd_id=4041|shelter=yes|bench=yes
4659,4659,Howard Av @ Dewey St,27.97101,-82.48276,ntd_id=4041|route_ref=7
4660,4660,Howard Av @ Braddock St,27.972507,-82.483729,ntd_id=4041|route_ref=7
4661,4661,Armenia Av @ 4021,27.975338,-82.484738,ntd_id=4041|route_ref=7
4662,4662,Armenia Av@ St Isabel St,27.978255,-82.484691,ntd_id=4041|route_ref=7
4663,4663,M L King Blvd @ St Joseph Hospital,27.981447,-82.490234,ntd_id=4041|route_ref=7;32;41;45
4666,4666,Rome Av @ Johnston Av,27.984784,-82.476477,ntd_id=4041|route_ref=45
4667,4667,Rome Av @ School Light,27.986715,-82.476361,ntd_id=4041|route_ref=45
4668,4668,Rome Av @ Bedingfeild Dr,27.992058,-82.476201,ntd_id=4041|route_ref=45
4669,4669,Rome Av @ Clifton St,28.000671,-82.476053,ntd_id=4041|route_ref=45
4670,4670,Sligh Av @ Willow Av,28.010652,-82.472592,ntd_id=4041|FIXME=This bus stop could be redundant|route_ref=41;45
4671,4671,N Boulevard @ Picnic Area North,28.014852,-82.467789,ntd_id=4041|route_ref=45
4672,4672,N Boulevard @ Fairyland,28.016322,-82.467731,ntd_id=4041|route_ref=45
4673,4673,N Boulevard @ Chamberlain High,28.034506,-82.467686,ntd_id=4041|route_ref=45
4674,4674,N Boulevard @ Perdiz St,28.038381,-82.467647,ntd_id=4041|route_ref=45
4675,4675,N Boulevard @ Newport Circle,28.042004,-82.467628,ntd_id=4041|route_ref=45
4676,4676,N Boulevard @ 113th Av,28.050875,-82.46761,ntd_id=4041|route_ref=45
4677,4677,Country Club Dr @ Ola Av,28.054564,-82.463567,ntd_id=4041|route_ref=45
4678,4678,Fowler Av @ Florida Av,28.054474,-82.45857,ntd_id=4041|route_ref=45
4679,4679,Fowler Av @ 325,28.054502,-82.45707,ntd_id=4041|route_ref=45
4680,4680,Fowler Av @ Nebraska Av,28.05445,-82.451995,ntd_id=4041|route_ref=45
4681,4681,Fowler Av @ 14th St,28.054313,-82.444906,ntd_id=4041|route_ref=45
4682,4682,Fowler Av @ 15th St,28.054343,-82.442292,ntd_id=4041|route_ref=45
4683,4683,22nd St @ 12401 University  Village,28.061566,-82.434495,ntd_id=4041|route_ref=12;45
4684,4684,22nd St @ Worthing Square Apts,28.063594,-82.434485,ntd_id=4041|FIXME=This bus stop could be redundant|route_ref=12;45
4688,4688,22nd St @ 140th Av,28.073645,-82.434444,ntd_id=4041|route_ref=1;33
4689,4689,22nd St @ 142nd Av,28.075519,-82.434433,ntd_id=4041|route_ref=1;33
4701,4701,Bearss Av @ 17th St,28.080427,-82.441257,ntd_id=4041|route_ref=1
4702,4702,Bearss Av @ 18th St,28.080264,-82.439584,ntd_id=4041|route_ref=1
4703,4703,Bearss Av @ 19th St,28.080264,-82.438256,ntd_id=4041|route_ref=1
4704,4704,Bearss Av @ Gregory Dr,28.080264,-82.436938,ntd_id=4041|route_ref=1
4706,4706,22nd St @ Worthing Square Apts,28.063647,-82.434598,ntd_id=4041|FIXME=This bus stop could be redundant|route_ref=12;45
4707,4707,22nd St @ 12401 University Village,28.061295,-82.4346,ntd_id=4041|route_ref=12;45
4708,4708,Fowler Av @ 15th St,28.054672,-82.442068,ntd_id=4041|route_ref=45
4709,4709,Fowler Av @ 14th St,28.054683,-82.444776,ntd_id=4041|route_ref=45
4710,4710,Fowler Av @ Nebraska Av,28.054738,-82.451934,ntd_id=4041|route_ref=45
4711,4711,Fowler Av @ Vault Lodge,28.05472,-82.453,ntd_id=4041|route_ref=45
4712,4712,Country Club Dr @ Ola Av,28.054678,-82.463342,ntd_id=4041|route_ref=45
4713,4713,N Boulevard @ 116th Av,28.053676,-82.467683,ntd_id=4041|route_ref=45
4714,4714,N Boulevard @ 113th Av,28.050923,-82.467722,ntd_id=4041|route_ref=45
4715,4715,N Boulevard @ 109th Av,28.046024,-82.467781,ntd_id=4041|route_ref=45
4717,4717,N Boulevard @ Patbur Av,28.036634,-82.467839,ntd_id=4041|route_ref=45
