stop_id,stop_name,stop_lat,stop_lon
2179,Macdill Av @ Puritan Av,27.887576,-82.493849
0775,15th St @ Chelsea St,27.985019,-82.442855
3226,78th St @ Robindale Rd,27.934599,-82.368742
2178,Macdill Av @ Tyson Av,27.885894,-82.493818
0774,15th St @ North Bay St,27.983198,-82.442845
0779,15th St @ Ellicott St,27.991186,-82.442855
0778,15th St @ New Orleans Av,27.990117,-82.442835
2180,Macdill Av @ Ballast Point Blvd,27.889581,-82.49379
3231,78th St @ 24th Av,27.926469,-82.368762
3230,78th St @ Patrician Place,27.928373,-82.368768
2188,Macdill Av @ Lawn Av,27.901258,-82.493717
3233,78th St @ 32nd Av,27.91923,-82.368789
2186,Macdill Av @ Alline Av,27.897958,-82.493789
2183,Macdill Av @ Gandy Blvd,27.893458,-82.493732
2184,Macdill Av @ Villa Rosa Park,27.895488,-82.493743
0780,15th St @ Wilder Av,27.992409,-82.442865
2914,Us Hwy 41 @ Nundy Av,27.846017,-82.381509
1868,Kennedy Blvd @ Trask St,27.945,-82.521818
1867,Kennedy Blvd @ Hesperides St,27.944992,-82.519965
1869,Kennedy Blvd @ Westshore Blvd,27.944987,-82.523947
2918,Us Hwy 41 @ Nundy Av,27.846253,-82.381712
2916,Us Hwy 41 @ Gibsonton Dr,27.849554,-82.38159
2917,Us Hwy 41 @ Gibsonton Dr,27.849284,-82.381841
2189,Macdill Av @ Wallcraft Av,27.903106,-82.493718
1860,Kennedy Blvd @ Sterling Av,27.944898,-82.503265
1861,Kennedy Blvd @ Church Av,27.944964,-82.507614
2910,Us Hwy 41 @ Symmes Rd,27.834701,-82.381597
6820,Gunn @ Mullis City Way (4126Rts),28.042114,-82.511338
1864,Kennedy Blvd @ Lois Av,27.944978,-82.513749
6821,Gunn @ Mullis City Way (Tire Plus),28.04211,-82.510906
1863,Kennedy Blvd @ Clark Av,27.944971,-82.511785
1866,Kennedy Blvd @ Manhattan Av,27.944993,-82.51791
1865,Kennedy Blvd @ Hubert Av,27.944986,-82.515885
2193,Macdill Av @ Bay Court Av,27.907028,-82.493619
2195,Macdill Av @ El Prado Blvd,27.911177,-82.493592
1859,Kennedy Blvd @ Himes Av,27.944896,-82.501384
1858,Kennedy Blvd @ Glen Av,27.944893,-82.499556
1857,Kennedy Blvd @ Lincoln Av,27.944883,-82.497304
2904,Us Hwy 41 @ Ellsberry Rd,27.774076,-82.388569
1856,Kennedy Blvd @ Matanzas Av,27.944917,-82.495243
2905,Us Hwy 41 @ Big Bend Rd,27.792819,-82.384173
2907,Us Hwy 41 @ Kracker Av,27.814262,-82.383902
2908,Us Hwy 41 @ Ohio St,27.822255,-82.38189
1851,Kennedy Blvd @ Arrawana Av,27.944854,-82.487634
6838,N Boulevard @ Frances Av,27.965008,-82.467634
1850,Kennedy Blvd @ Armenia Av,27.944838,-82.484879
6833,Zemke Av @ Centcom Av,27.860915,-82.49153
1855,Kennedy Blvd @ MacDill Av,27.944872,-82.493906
1853,Kennedy Blvd @ Gomez Av,27.944859,-82.491029
6832,Zemke Av @ Centcom Av,27.860873,-82.491749
1852,Kennedy Blvd @ Habana Av,27.944854,-82.489015
6053,Sr 60 @ Kings Av,27.937467,-82.292317
6051,56th St @ Commerce Park Blvd,27.986658,-82.395291
4709,Fowler Av @ 14th St,28.054683,-82.444776
2939,Us Hwy 41 @ 4th Av Sw,27.716266,-82.434261
4707,22nd St @ 12401 University Village,28.061295,-82.4346
4708,Fowler Av @ 15th St,28.054672,-82.442068
2935,Us Hwy 41 @ 7th Av Nw F/S,27.723716,-82.434018
4706,22nd St @ Worthing Square Apts,28.063647,-82.434598
4703,Bearss Av @ 19th St,28.080264,-82.438256
4704,Bearss Av @ Gregory Dr,28.080264,-82.436938
1885,Kennedy Blvd @ Gomez Av,27.944675,-82.491396
2930,Us Hwy 41 @ P.T.G. Packing,27.78461,-82.38461
4701,Bearss Av @ 17th St,28.080427,-82.441257
1888,Kennedy Blvd @ Arrawana Av,27.944668,-82.487387
2931,Us Hwy 41 @ Elsberry Rd,27.774106,-82.388944
4702,Bearss Av @ 18th St,28.080264,-82.439584
1887,Kennedy Blvd @ Habana Av,27.944676,-82.489321
1884,Kennedy Blvd @ MacDill Av,27.944674,-82.493441
1883,Kennedy Blvd @ Henderson Blvd,27.944645,-82.495678
6043,Oakfield Dr @ Noland St,27.933126,-82.290786
6045,Oakfield Dr @ Buckingham Place,27.934278,-82.296156
1890,Kennedy Blvd @ Howard Av,27.944651,-82.483267
1891,Kennedy Blvd @ Albany Av,27.944625,-82.481029
6047,Oakfield Dr @ Pauls Dr,27.934125,-82.301895
6049,Oakfield Dr @ Morrison Rd,27.934346,-82.309389
6048,Oakfield Dr @ Hilltop Rd,27.934119,-82.306012
2927,Us Hwy 41 @ Pembroke Rd,27.805505,-82.384438
2929,Us Hwy 41 @ Big Bend Rd,27.792031,-82.384516
2923,Us Hwy 41 @ Isabel Av,27.83139,-82.381934
2924,Us Hwy 41 @ Mabrey Av,27.82664,-82.381727
4717,N Boulevard @ Patbur Av,28.036634,-82.467839
4718,N Bouevard @ Ola Av,28.020524,-82.467864
1879,Kennedy Blvd @ Sterling Av,27.944659,-82.503797
2926,Us Hwy 41 @ Kracker Av,27.813922,-82.384321
4719,N Boulevard @ Hollywood St,28.019517,-82.467813
1878,Kennedy Blvd @ Church Av,27.944675,-82.507543
4712,Country Club Dr @ Ola Av,28.054678,-82.463342
6855,N Boulevard @ Park Av,27.964308,-82.467723
2920,Us Hwy 41 @ Cedar Av,27.842348,-82.381752
4713,N Boulevard @ 116th Av,28.053676,-82.467683
1876,Kennedy Blvd @ Clark Av,27.944681,-82.512068
2921,Us Hwy 41 @ Beach Av (Twin Oaks),27.840428,-82.38182
4714,N Boulevard @ 113th Av,28.050923,-82.467722
1875,Kennedy Blvd @ Lois Av,27.94467,-82.514306
4715,N Boulevard @ 109th Av,28.046024,-82.467781
6854,N Boulevard @ Columbus Dr,27.967177,-82.46769
1874,Kennedy Blvd @ Hubert Av,27.944669,-82.516199
1873,Kennedy Blvd @ Manhattan Av,27.944676,-82.518264
1872,Kennedy Blvd @ Hesperides St,27.944675,-82.520299
4710,Fowler Av @ Nebraska Av,28.054738,-82.451934
1871,Kennedy Blvd @ Trask St,27.944673,-82.522
4711,Fowler Av @ Vault Lodge,28.05472,-82.453
1870,Kennedy Blvd @ Renellie Dr,27.944681,-82.523508
