stop_id,stop_name,stop_lat,stop_lon
727_merged_90793,STICKNEY POINT RD @ AVENUE A,27.259461,-82.524005
3749_merged_86858,INDIANA AV @ COCOANUT AVE,26.963303,-82.352975
1189_merged_88692,US 301 @ 8TH ST,27.343365,-82.530946
254_merged_86992,BENEVA RD @ HACIENDA ST,27.325357,-82.497484
3777_merged_86690,US 41 @ DEBBIE ST,27.226469,-82.493632
3519,BIRD BAY DR & ALBEE FARM RD,27.111933,-82.433623
3518,TARPON & NASSAU,27.102836,-82.448015
673_merged_88050,US 301 @ BROTHER GEENAN WY,27.329587,-82.53114
1255_merged_90153,6TH ST @ US 41 N,27.341317,-82.546493
1073_merged_88039,US 41 @ UPPER BEECHWOOD AV,27.265545,-82.527511
3443_merged_87849,PRICE BV @ NARRAMORE ST,27.077674,-82.241093
3510,PANACEA @ SYCAMORE,27.086303,-82.154054
3517,THE RIALTO & AIRPORT AVE,27.078821,-82.444502
3516,SENIOR FRIENDSHIP CENTER @ SCENIC,27.067547,-82.429682
3515,THE RIALTO & AIRPORT AVE,27.078723,-82.444378
3514,TARPON & NASSAU,27.102738,-82.448058
192_merged_87646,TUTTLE AV @ 8TH ST,27.343336,-82.514108
4120_merged_90029,ELYTON DR @ BISCAYNE DR WESTBOUND,27.059953,-82.243454
3898_merged_90333,THE RIALTO @ FIRENZE AVE,27.084943,-82.444477
3744_merged_86861,SHAMROCK BA @ BANYAN DR,27.074098,-82.421509
3980_merged_88582,GULF OF MEXICO DR @ GULFSIDE RD,27.428028,-82.678131
1785,1ST & LEMON,27.33728,-82.540635
2935_merged_90600,SHAMROCK BV @ POMELO DR,27.073229,-82.414318
2658_merged_90388,US 41 BY @ SEABOARD AV,27.086378,-82.429028
2788_merged_90733,JAMAICA RD @ STERLING RD,27.05392,-82.425008
1367_merged_90829,LONGWOOD RUN BV @ DEL SOL BV,27.383293,-82.480189
3905_merged_87334,AVENIDA DEL CIRCO @ AIRPORT AVE,27.078802,-82.436866
3972_merged_87067,GULF OF MEXICO DR @ BROADWAY,27.435498,-82.685685
2841_merged_89149,US 41 S @ SHORT DR,27.064992,-82.418733
1156_merged_87072,US 301 @ DESOTO RD,27.381268,-82.530743
2981_merged_87175,OLD ENGLEWOOD RD @ OHIO AV,26.977037,-82.369262
2936_merged_90597,SHAMROCK BV @ VALENCIA DR,27.073286,-82.409699
2007_merged_90229,SARASOTA SQ BV @ MOVIES,27.236698,-82.492663
2046_merged_86713,US 41 @ WARFT RD,27.22196,-82.491443
1151_merged_87073,ORANGE AV @ 12TH ST NS,27.349352,-82.538494
1989_merged_88677,TAMIAMI TRL @ SUMTER BLVD,27.03694,-82.219377
706_merged_88331,SIESTA DR @ LA PALOMA AV,27.301981,-82.556189
804_merged_87047,SWIFT RD @ PARMA ST,27.280075,-82.514212
2961_merged_90119,BISCAYNE DR @ HUMAY AV,27.064221,-82.243097
99_merged_86734,JOHN RINGLING BV @ PLYMOUTH HARBOR,27.321429,-82.571869
1678_merged_90134,GATEWAY AV @ MALL DR,27.261297,-82.51642
2744_merged_90096,SHAMROCK BV @ LAKESIDE DR,27.07418,-82.398044
3438_merged_87988,PRICE BV @ BUTLER PARK,27.070823,-82.222936
3948_merged_90014,MCINTOSH RD @ BAHIA VISTA,27.323105,-82.482988
404_merged_89524,BAHIA VISTA ST @ KAUFMAN AV,27.322857,-82.501501
3723_merged_87976,CLARK RD @ LIMESTONE LN,27.269036,-82.462779
3744_merged_88954,SHAMROCK BA @ BANYAN DR,27.074098,-82.421509
2158_merged_90648,JOHN RINGLING BV @ ST. ARMANDS CR,27.317951,-82.57776
1288_merged_86785,UNIVERSITY PW @ MEDICI CT,27.388472,-82.47216
3898_merged_88240,THE RIALTO @ FIRENZE AVE,27.084943,-82.444477
1366_merged_90828,LONGWOOD RUN BV @ MONTE ROSSO RD,27.382086,-82.481193
3596_merged_89897,OSPREY AV @ TULIP DR,27.302224,-82.533632
553_merged_88849,BEE RIDGE RD @ OAKHURST BV,27.298667,-82.476703
818_merged_87142,US S41 @ GIOTTO DR,27.158726,-82.471641
3301_merged_89371,SARASOTA CENTER BV @ COOKSPRING,27.342331,-82.405657
3976_merged_90518,GULF OF MEXICO DR @ N SHORE ROAD,27.439053,-82.685779
993_merged_88452,MLK @ LOCKWOOK RIDGE RD,27.359722,-82.505891
3499_merged_87618,PALMETTO & 17TH STREET,27.528624,-82.578576
1149_merged_89028,OSPREY AV @ MORRILL ST,27.333734,-82.534325
2575_merged_87796,TAMIAMI TRL @ HOFFMAN ST,27.04599,-82.252044
2869_merged_88846,JACARANDA BV @ US 41 S,27.049592,-82.397951
3941_merged_88391,US 41 N @ BRADEN AVENUE,27.396373,-82.563114
949_merged_88287,US S41 @ HAPPY HAVEN DR,27.18266,-82.483575
2164_merged_87670,JOHN RINGLING CW @ BIRD KEY,27.326709,-82.561757
3932_merged_89852,CENTRAL STATION MANATEE,27.472389,-82.569307
1245_merged_88936,17TH ST @ EAST AV,27.352305,-82.528125
3679_merged_89740,VENICE AV @ ARAMADA RD S,27.099759,-82.457251
751_merged_89647,FRUITVILLE RD @ MIMOSA DR,27.337545,-82.486231
918_merged_89622,SWIFT RD @ JAMAICA ST,27.287689,-82.514084
959_merged_88114,US 41 @ VAMO WY,27.21814,-82.490162
3406_merged_88462,BEE RIDGE RD @ OAKHURST BLVD,27.29883,-82.476733
815_merged_89240,US S41 @ SHORELAND DR,27.169223,-82.477808
528_merged_89281,35TH ST @ OSPREY AV,27.365968,-82.53484
626_merged_88899,MIDNIGHT PASS RD @ DERBY LN,27.261632,-82.540419
1756_merged_86766,BENEVA RD @ SARASOTA COMMONS,27.343965,-82.497382
3642_merged_89603,UNIVERSITY PKWY @ SUNHYDRALICS,27.388993,-82.539964
3722_merged_90068,CLARK RD @ HONORE AVE,27.269078,-82.465802
1287_merged_86778,UNIVERSITY PW @ HONORE AV,27.388443,-82.464948
1432_merged_88369,CLARK RD @ LAMBERT PL,27.26935,-82.491852
4157_merged_89582,MCINTOSH RD @ PROCTOR RD SOUTHBOUND,27.284118,-82.481088
882_merged_87861,US 41 @ VAMO WY,27.21843,-82.490594
2619_merged_89772,E VENICE AV @ PEACH ST,27.099639,-82.417951
756_merged_89649,WOODMONT DR @ HAYDEN BV,27.299238,-82.458096
3845_merged_89864,PAN AMERICAN @ AVANTI CIR,27.05306,-82.242192
2965,US 41 BY @ GROVELAND AV,27.096934,-82.433657
2710_merged_89324,INDIANA AV @ LANGSNER ST,26.96036,-82.35314
2835_merged_88359,SHAMROCK BV @ BAMBOO DR,27.074027,-82.416894
1734_merged_87552,US 41 @ HUDSON AV,27.328575,-82.537287
922_merged_87385,SWIFT RD @ MAIDEN LN,27.295059,-82.514088
414_merged_86951,BROWNING ST @ TUTTLE AV,27.326913,-82.514492
1370_merged_86811,UNIVERSITY PW @ HONORE AV,27.388228,-82.462798
1969_merged_88998,BEE RIDGE RD @ STRATMORE BLVD,27.29866,-82.483625
2843_merged_87054,SEMINOLE DR @ DATURA RD,27.061215,-82.417969
